cusip,name,type,issuedate,maturitydate,originalface
3622ACWS5,787057,SP,20231001,20520420,91549714
3622ACWT3,787058,SP,20231001,20530820,72026496
3622ACWU0,787059,SP,20231001,20530820,81513789
3622ACWV8,787060,SP,20231001,20530820,92125251
3622ACWW6,787061,SP,20231001,20530920,52668144
3622ACWX4,787062,SP,20231001,20530820,125643669
3622ACWY2,787063,SP,20231101,20531020,25005592
3622ACWZ9,787064,SP,20231101,20531020,47359657
3622ACW22,787065,SP,20231101,20520620,30927185
3622ACW30,787066,SP,20231101,20531020,25011073
3622ACW48,787067,SP,20231101,20390420,6244146
3622ACW63,787069,SP,20231101,20530520,68095123
3622ACW71,787070,SP,20231101,20530820,56507284
3622ACW89,787071,SP,20231101,20530920,88249666
3622ACW97,787072,SP,20231101,20530920,57107172
3622ACXA3,787073,SP,20231101,20530820,101399008
3622ACXB1,787074,SP,20231101,20530820,108095791
3622ACXC9,787075,SP,20231101,20500320,107157937
3622ACXD7,787076,SP,20231101,20470520,102913558
3622ACXE5,787077,WK,20231101,20490820,11658338
3622ACXF2,787078,WK,20231101,20490820,14579350
3622ACXG0,787079,SP,20231101,20500215,5006057
3622ACXH8,787080,SP,20231101,20531020,105754586
3622ACXJ4,787081,SP,20231101,20521020,15302708
3622ACXK1,787082,AP,20231101,20530720,136368320
3622ACXL9,787083,SP,20231101,20490715,7188436
3622ACXM7,787084,SP,20231101,20531120,121002479
3622ACXN5,787085,SP,20231101,20530420,96837341
3622ACXP0,787086,SP,20231101,20530820,65497733
3622ACXQ8,787087,SP,20231101,20530420,70778578
3622ACXR6,787088,SP,20231101,20530420,67560376
3622ACXS4,787089,SP,20231101,20530820,113168741
3622ACXT2,787090,WB,20231101,20520620,14858077
3622ACXU9,787091,SP,20231101,20510120,22929506
3622ACXV7,787092,SP,20231101,20530520,46702445
3622ACXW5,787093,SP,20231101,20530620,84013417
3622ACXX3,787094,SP,20231101,20530620,17558928
3622ACXY1,787095,SP,20231101,20530520,9062873
3622ACXZ8,787096,SP,20231101,20530820,12766889
3622ACX21,787097,SP,20231101,20530820,18821642
3622ACX39,787098,SP,20231101,20531020,50010862
3622ACX47,787099,SP,20231101,20530620,37108076
3622ACX54,787100,SP,20231101,20530820,29599477
3622ACX62,787101,SP,20231101,20530820,33853427
3622ACX70,787102,SP,20231101,20530820,31112270
3622ACX88,787103,SP,20231101,20530520,19956095
3622ACX96,787104,SP,20231101,20531120,160538416
3622ACYA2,787105,SP,20231101,20530820,11398542
3622ACYB0,787106,SP,20231101,20530920,15158238
3622ACYC8,787107,SP,20231101,20531120,55086383
3622ACYD6,787108,SP,20231101,20531120,144654499
3622ACYE4,787109,SP,20231101,20531120,80780008
3622ACYF1,787110,SP,20231101,20531120,56137692
3622ACYG9,787111,SP,20231101,20511020,17395099
3622ACYH7,787112,SP,20231101,20511220,68730965
3622ACYJ3,787113,SP,20231101,20500520,65542523
3622ACYK0,787114,SP,20231101,20450720,28182939
3622ACYL8,787115,SP,20231101,20531120,139605386
3622ACYM6,787116,SP,20231101,20530420,37950205
3622ACYN4,787117,SP,20231101,20530620,26789732
3622ACYP9,787118,SP,20231101,20530720,36809378
3622ACYQ7,787119,SP,20231101,20520620,18478299
3622ACYR5,787120,SP,20231101,20471215,119449430
3622ACYS3,787121,SP,20231101,20500315,41458959
3622ACYT1,787122,SP,20231101,20520320,95148408
3622ACYU8,787123,SP,20231101,20500515,8619949
3622ACYV6,787124,SP,20231101,20501020,21821638
3622ACYW4,787125,SP,20231101,20490220,169915679
3622ACYX2,787126,SP,20231101,20480920,173602883
3622ACYY0,787127,SP,20231101,20480420,6941490
3622ACYZ7,787128,AP,20231101,20521220,16382017
3622ACY20,787129,SP,20231101,20491220,13919596
3622ACY38,787130,SP,20231101,20500420,37986648
3622ACY46,787131,SP,20231101,20501220,116268822
3622ACY53,787132,SP,20231101,20531020,69953581
3622ACY61,787133,SP,20231101,20510920,92346431
3622ACY79,787134,SP,20231101,20500420,98021286
3622ACY87,787135,SP,20231101,20530620,100132225
3622ACY95,787136,SP,20231101,20491020,31526410
3622ACZA1,787137,SP,20231101,20411020,22882260
3622ACZB9,787138,SP,20231101,20531020,93265482
3622ACZC7,787139,SP,20231101,20530820,61593369
3622ACZD5,787140,SP,20231101,20531120,54638055
3622ACZF0,787142,SP,20231101,20520320,15902612
3622ACZG8,787143,SP,20231101,20531120,69156791
3622ACZH6,787144,SP,20231101,20531120,70355137
3622ACZJ2,787145,SP,20231101,20531120,101298274
3622ACZK9,787146,SP,20231101,20531120,113160921
3622ACZL7,787147,SP,20231101,20531120,83499304
3622ACZM5,787148,SP,20231101,20531120,105160947
3622ACZN3,787149,SP,20231101,20531120,75247132
3622ACZP8,787150,SP,20231101,20531120,100640402
3622ACZQ6,787151,SP,20231101,20500820,123161913
3622ACZR4,787152,SP,20231101,20460120,18429363
3622ACZS2,787153,SP,20231101,20530720,27231426
3622ACZT0,787154,SP,20231201,20531120,16212541
3622ACZU7,787155,SP,20231201,20531120,54908415
3622ACZV5,787156,WB,20231201,20530720,17063754
3622ACZW3,787157,WB,20231201,20530420,25382768
3622ACZX1,787158,WB,20231201,20531120,26862258
3622ACZY9,787159,SP,20231201,20531220,27537910
3622ACZZ6,787160,SP,20231201,20511220,30758097
3622ACZ29,787161,SP,20231201,20500215,5895727
3622ACZ37,787162,SP,20231201,20511220,29553246
3622ACZ45,787163,SP,20231201,20511120,36484605
3622ACZ52,787164,SP,20231201,20520320,17774135
3622ACZ60,787165,SP,20231201,20520215,24021586
3622ACZ78,787166,SP,20231201,20520320,13337575
3622ACZ86,787167,SP,20231201,20500720,110943394
3622ACZ94,787168,SP,20231201,20520720,15582857
3622AC2A7,787169,SP,20231201,20520920,8551987
3622AC2B5,787170,SP,20231201,20530520,12790162
3622AC2C3,787171,SP,20231201,20531220,52303096
3622AC2D1,787172,SP,20231201,20531220,28268144
3622AC2E9,787173,SP,20231201,20531220,18385513
3622AC2F6,787174,SP,20231201,20531220,21845004
3622AC2G4,787175,SP,20231201,20531220,51950021
3622AC2H2,787176,SP,20231201,20531220,53937476
3622AC2J8,787177,SP,20231201,20531220,49274716
3622AC2K5,787178,SP,20231201,20531220,23723294
3622AC2L3,787179,SP,20231201,20531020,23255702
3622AC2M1,787180,SP,20231201,20531220,33926014
3622AC2N9,787181,SP,20231201,20500220,8395523
3622AC2Q2,787183,WB,20231201,20531120,22425705
3622AC2R0,787184,WK,20231201,20490820,33898399
3622AC2S8,787185,JP,20231201,20381120,24576581
3622AC2T6,787186,SP,20231201,20531020,12572169
3622AC2U3,787187,SP,20231201,20531220,25256876
3622AC2V1,787188,SP,20231201,20410520,81127881
3622AC2W9,787189,SP,20231201,20531220,61906623
3622AC2X7,787190,SP,20231201,20530920,101204798
3622AC2Y5,787191,SP,20231201,20530920,87917734
3622AC2Z2,787192,SP,20231201,20531220,93718448
3622AC3A6,787193,SP,20231201,20531220,82389620
3622AC3B4,787194,SP,20240101,20531220,25393865
3622AC3C2,787195,SP,20240101,20530920,38105263
3622AC3D0,787196,SP,20240101,20530820,33976000
3622AC3E8,787197,SP,20240101,20540120,157512744
3622AC3F5,787198,SP,20240101,20530920,500797256
3622AC3G3,787199,SP,20240101,20530820,29890568
3622AC3H1,787200,AP,20240101,20520920,15562845
3622AC3J7,787201,SP,20240101,20501020,6117099
3622AC3K4,787202,SP,20240101,20540120,53249296
3622AC3L2,787203,SP,20240101,20521015,25460918
3622AC3M0,787204,SP,20240101,20540120,88980527
3622AC3N8,787205,SP,20240101,20511120,98466073
3622AC3P3,787206,SP,20240101,20530920,116949997
3622AC3Q1,787207,SP,20240101,20540120,77179513
3622AC3R9,787208,SP,20240101,20530420,56322336
3622AC3S7,787209,SP,20240101,20530720,31815796
3622AC3T5,787210,SP,20240101,20530920,42537306
3622AC3U2,787211,SP,20240101,20530920,31660605
3622AC3V0,787212,SP,20240101,20471020,137122358
3622AC3W8,787213,SP,20240101,20490620,236593952
3622AC3X6,787214,SP,20240101,20540120,56437123
3622AC3Y4,787215,SP,20240101,20540120,54065648
3622AC3Z1,787216,SP,20240101,20540120,78234339
3622AC4A5,787217,SP,20240101,20410215,25580631
3622AC4B3,787218,AP,20240101,20531020,84714305
3622AC4C1,787219,SP,20240101,20540120,50974509
3622AC4D9,787220,SP,20240101,20540120,29786860
3622AC4E7,787221,SP,20240101,20540120,26705266
3622AC4F4,787222,SP,20240101,20321020,12735184
3622AC4G2,787223,SP,20240101,20320720,6747961
3622AC4H0,787224,SP,20240101,20520320,61779154
3622AC4J6,787225,SP,20240101,20530420,21631042
3622AC4K3,787226,SP,20240101,20520820,29445152
3622AC4L1,787227,SP,20240101,20520320,62040876
3622AC4M9,787228,SP,20240101,20540120,189886796
3622AC4N7,787229,SP,20240101,20540120,43781132
3622AC4P2,787230,SP,20240101,20540120,60691546
3622AC4Q0,787231,SP,20240101,20540120,27589424
3622AC4R8,787232,SP,20240101,20530920,50667228
3622AC4S6,787233,SP,20240101,20540120,116415628
3622AC4T4,787234,SP,20240101,20540120,59584636
3622AC4U1,787235,SP,20240101,20531120,50291126
3622AC4V9,787236,SP,20240201,20540120,57763495
3622AC4W7,787237,SP,20240201,20530720,30252968
3622AC4X5,787238,SP,20240201,20540220,25035782
3622AC4Y3,787239,SP,20240201,20520520,37320045
3622AC4Z0,787240,SP,20240201,20540120,271477218
3622AC5A4,787241,SP,20240201,20520320,28872124
3622AC5B2,787242,AP,20240201,20520720,7315341
3622AC5D8,787244,SP,20240201,20540220,69749644
3622AC5E6,787245,SP,20240201,20540220,72261530
3622AC5F3,787246,AP,20240201,20530920,68683398
3622AC5H9,787248,SP,20240201,20520620,6130306
3622AC5J5,787249,SP,20240201,20510615,20279053
3622AC5K2,787250,SP,20240201,20460320,51237530
3622AC5L0,787251,SP,20240201,20510915,12191720
3622AC5M8,787252,SP,20240201,20540220,14679949
3622AC5N6,787253,SP,20240201,20540220,89361583
3622AC5P1,787254,SP,20240201,20540220,81472849
3622AC5Q9,787255,SP,20240201,20540220,43055589
3622AC5R7,787256,WB,20240201,20540120,12388016
3622AC5S5,787257,SP,20240201,20500615,25758746
3622AC5T3,787258,SP,20240201,20520820,18092500
3622AC5U0,787259,SP,20240201,20510220,16505884
3622AC5V8,787260,SP,20240201,20500720,14346665
3622AC5W6,787261,SP,20240201,20530720,23315871
3622AC5X4,787262,SP,20240201,20510220,11428305
3622AC5Y2,787263,SP,20240201,20501020,9873777
3622AC5Z9,787264,SP,20240201,20490420,5860842
3622AC6A3,787265,SP,20240201,20540220,29812422
3622AC6B1,787266,SP,20240201,20540220,98550235
3622AC6C9,787267,SP,20240201,20530820,20836652
3622AC6D7,787268,SP,20240201,20540220,53243672
3622AC6E5,787269,SP,20240201,20530620,17486660
3622AC6F2,787270,SP,20240201,20530620,82704303
3622AC6G0,787271,SP,20240201,20540220,51669009
3622AC6H8,787272,SP,20240201,20540220,40720941
3622AC6J4,787273,SP,20240201,20540220,27136445
3622AC6K1,787274,SP,20240201,20540220,117437635
3622AC6L9,787275,SP,20240201,20540220,50471520
3622AC6M7,787276,SP,20240201,20540220,53982877
3622AC6P0,787278,SP,20240201,20540220,171606877
3622AC6Q8,787279,SP,20240201,20540220,369750112
3622AC6R6,787280,SP,20240201,20540220,144107538
3622AC6S4,787281,SP,20240201,20540220,183209795
3622AC6T2,787282,SP,20240201,20540220,76618719
3622AC6U9,787283,SP,20240201,20540220,13791230
3622AC6V7,787284,SP,20240201,20500415,7827959
3622AC6W5,787285,SP,20240201,20530420,32572829
3622AC6X3,787286,SP,20240201,20520320,50087618
3622AC6Y1,787287,SP,20240201,20410615,14923422
3622AC6Z8,787288,SP,20240201,20530920,11202685
3622AC7A2,787289,SP,20240201,20530920,12328626
3622AC7B0,787290,SP,20240201,20530920,11218144
3622AC7C8,787291,SP,20240301,20540320,26436240
3622AC7D6,787292,SP,20240301,20540320,61955771
3622AC7E4,787293,SP,20240301,20540320,50460425
3622AC7F1,787294,SP,20240301,20540320,57514050
3622AC7G9,787295,SP,20240301,20491020,21483467
3622AC7H7,787296,SP,20240301,20540320,57106238
3622AC7J3,787297,SP,20240301,20540320,90723347
3622AC7K0,787298,SP,20240301,20500120,15688586
3622AC7L8,787299,SP,20240301,20490820,7231591
3622AC7M6,787300,SP,20240301,20501020,102951015
3622ADAA6,787301,SP,20240301,20501120,85194799
3622ADAB4,787302,SP,20240301,20451120,180000442
3622ADAC2,787303,SP,20240301,20460320,116018608
3622ADAD0,787304,SP,20240301,20540320,185749820
3622ADAE8,787305,SP,20240301,20540320,101081149
3622ADAF5,787306,SP,20240301,20540320,51186397
3622ADAG3,787307,SP,20240301,20540320,52293252
3622ADAH1,787308,SP,20240301,20540320,51435512
3622ADAJ7,787309,SP,20240301,20540320,42569778
3622ADAK4,787310,SP,20240301,20540320,25008717
3622ADAL2,787311,SP,20240301,20511020,46248744
3622ADAM0,787312,SP,20240301,20520320,149016690
3622ADAN8,787313,SP,20240301,20510920,160319979
3622ADAQ1,787315,SP,20240301,20540320,51310616
3622ADAR9,787316,SP,20240301,20540320,50222160
3622ADAS7,787317,SP,20240301,20540320,50992946
3622ADAT5,787318,SP,20240301,20540220,66843037
3622ADAU2,787319,SP,20240301,20540220,67312841
3622ADAW8,787321,SP,20240301,20540320,68568730
3622ADAX6,787322,SP,20240301,20540320,68731596
3622ADAY4,787323,SP,20240301,20540320,70268797
3622ADAZ1,787324,SP,20240301,20540320,30802806
3622ADA24,787325,SP,20240301,20540320,59638633
3622ADA32,787326,JP,20240301,20390720,39826861
3622ADA40,787327,SP,20240401,20490215,37040915
3622ADA57,787328,SP,20240401,20540420,81220333
3622ADA65,787329,SP,20240401,20540420,36226594
3622ADA73,787330,SP,20240401,20531020,40391577
3622ADA81,787331,SP,20240401,20540320,30472906
3622ADA99,787332,SP,20240401,20540220,10178654
3622ADBA5,787333,SP,20240401,20540320,9839645
3622ADBB3,787334,SP,20240401,20540420,125001000
3622ADBC1,787335,SP,20240401,20540420,87524380
3622ADBD9,787336,SP,20240401,20540420,59097371
3622ADBE7,787337,SP,20240401,20540420,69844689
3622ADBF4,787338,SP,20240401,20540420,61548283
3622ADBG2,787339,SP,20240401,20540420,51435956
3622ADBH0,787340,SP,20240401,20540420,25010845
3622ADBJ6,787341,SP,20240401,20540420,21731589
3622ADBK3,787342,SP,20240401,20540420,50002111
3622ADBL1,787343,SP,20240401,20540420,25230441
3622ADBM9,787344,SP,20240401,20540420,54365768
3622ADBN7,787345,SP,20240401,20540420,125796691
3622ADBP2,787346,SP,20240401,20540420,101806385
3622ADBQ0,787347,SP,20240401,20540420,132430651
3622ADBR8,787348,SP,20240401,20540420,71679907
3622ADBS6,787349,WK,20240401,20480220,3227579
3622ADBT4,787350,SP,20240401,20531020,31635170
3622ADBU1,787351,SP,20240401,20540120,25887009
3622ADBV9,787352,SP,20240401,20531120,41374494
3622ADBW7,787353,SP,20240401,20540220,52110600
3622ADBX5,787354,SP,20240401,20510820,67232890
3622ADBY3,787355,SP,20240401,20540220,50934686
3622ADBZ0,787356,SP,20240401,20520320,124143756
3622ADB23,787357,SP,20240401,20470215,18884753
3622ADB31,787358,SP,20240401,20501220,20232734
3622ADB49,787359,SP,20240401,20520320,16902023
3622ADB56,787360,SP,20240401,20500220,27309800
3622ADB64,787361,SP,20240401,20510720,9719003
3622ADB72,787362,AP,20240401,20510520,25403219
3622ADB80,787363,SP,20240401,20390315,6458299
3622ADB98,787364,SP,20240401,20531220,148782112
3622ADCA4,787365,WK,20240401,20490820,2001000
3622ADCB2,787366,WK,20240401,20490820,2001000
3622ADCC0,787367,WK,20240401,20490820,2001000
3622ADCD8,787368,WK,20240401,20490820,2001000
3622ADCE6,787369,WK,20240401,20490820,2001000
3622ADCF3,787370,SP,20240401,20540420,40242486
3622ADCG1,787371,SP,20240401,20540420,89912542
3622ADCH9,787372,SP,20240401,20540420,72054593
3622ADCJ5,787373,SP,20240401,20540420,105090167
3622ADCK2,787374,SP,20240401,20540420,55296442
3622ADCL0,787375,SP,20240401,20540320,53006767
3622ADCM8,787376,SP,20240401,20540420,102665109
3622ADCN6,787377,SP,20240401,20540420,205469062
3622ADCP1,787378,SP,20240401,20540420,200811077
3622ADCQ9,787379,SP,20240401,20471115,35691808
3622ADCR7,787380,SP,20240401,20540420,327009114
3622ADCS5,787381,SP,20240401,20540420,312308845
3622ADCT3,787382,SP,20240501,20540420,121030436
3622ADCU0,787383,WA,20240501,20540420,5715937
3622ADCV8,787384,WB,20240501,20540420,15288102
3622ADCW6,787385,SP,20240501,20540420,36302563
3622ADCX4,787386,SP,20240501,20540320,26044424
3622ADCY2,787387,SP,20240501,20540420,50149572
3622ADCZ9,787388,SP,20240501,20540520,53281858
3622ADC22,787389,SP,20240501,20540420,60441712
3622ADC30,787390,SP,20240501,20540520,28851262
3622ADC48,787391,SP,20240501,20540520,37412968
3622ADC55,787392,SP,20240501,20540520,45804610
3622ADC63,787393,SP,20240501,20540520,41492801
3622ADC71,787394,SP,20240501,20540520,23308951
3622ADC97,787396,SP,20240501,20540420,25764031
3622ADDA3,787397,SP,20240501,20540520,93108077
3622ADDB1,787398,SP,20240501,20540420,214019557
3622ADDC9,787399,SP,20240501,20540420,47466207
3622ADDD7,787400,SP,20240501,20540420,41479609
3622ADDE5,787401,WK,20240501,20490820,1517436
3622ADDF2,787402,WK,20240501,20490820,1534564
3622ADDG0,787403,WK,20240501,20490820,1551691
3622ADDH8,787404,SP,20240501,20540420,150613915
3622ADDJ4,787405,SP,20240501,20520220,64902482
3622ADDK1,787406,SP,20240501,20520320,54930139
3622ADDL9,787407,SP,20240501,20520220,67825519
3622ADDN5,787409,SP,20240501,20530620,17215155
3622ADDP0,787410,SP,20240501,20530620,81332959
3622ADDQ8,787411,SP,20240501,20520615,73349975
3622ADDR6,787412,SP,20240501,20540420,95105914
3622ADDS4,787413,SP,20240501,20531120,33493720
3622ADDT2,787414,SP,20240501,20540520,50186435
3622ADDU9,787415,SP,20240501,20531120,74309785
3622ADDV7,787416,SP,20240501,20540120,63199785
3622ADDW5,787417,SP,20240501,20540120,52056313
3622ADDX3,787418,SP,20240501,20540120,65357809
3622ADDY1,787419,SP,20240501,20540520,58224429
3622ADD21,787421,SP,20240501,20531220,62250010
3622ADD39,787422,SP,20240601,20540620,54797553
3622ADD47,787423,WB,20240601,20540220,25001000
3622ADD54,787424,WB,20240601,20540520,15001000
3622ADD62,787425,WB,20240601,20540520,25001000
3622ADD70,787426,SP,20240601,20470920,54967554
3622ADEA2,787429,WK,20240601,20410120,2319852
3622ADEB0,787430,EP,20240601,20640520,23047188
3622ADEC8,787431,SP,20240601,20540620,55962487
3622ADED6,787432,SP,20240601,20540620,51700586
3622ADEE4,787433,EP,20240601,20640620,123833354
3622ADEF1,787434,EP,20240601,20640420,105660437
3622ADEG9,787435,SP,20240601,20540320,57213645
3622ADEH7,787436,EP,20240601,20640520,204062379
3622ADEJ3,787437,SP,20240601,20491220,15452313
3622ADEK0,787438,SP,20240601,20520420,43603497
3622ADEL8,787439,SP,20240601,20540620,25720036
3622ADEM6,787440,SP,20240601,20540620,26228643
3622ADEN4,787441,SP,20240601,20540620,43210768
3622ADEP9,787442,SP,20240601,20490420,9981542
3622ADEQ7,787443,SP,20240601,20540320,58109356
3622ADER5,787444,WK,20240601,20490820,2003378
3622ADES3,787445,WK,20240601,20490820,2059931
3622ADEU8,787447,SP,20240701,20540720,105673980
3622ADEV6,787448,SP,20240701,20540720,59362281
3622ADEX2,787450,SP,20240701,20520220,62449997
3622ADEZ7,787452,SP,20240701,20520420,14629877
3622ADE20,787453,SP,20240701,20451115,27693402
3622ADE38,787454,SP,20240701,20540420,50569241
3622ADE46,787455,SP,20240701,20520520,72465866
3622ADE53,787456,SP,20240701,20540720,71182896
3622ADE61,787457,SP,20240701,20520320,43077906
3622ADE79,787458,SP,20240701,20481020,580441464
3622ADE87,787459,SP,20240701,20470720,105683250
3622ADE95,787460,SP,20240701,20411220,114946717
3622ADFA1,787461,SP,20240701,20540720,84684394
3622ADFB9,787462,SP,20240701,20520620,25624740
3622ADFC7,787463,WK,20240701,20490220,3382316
3622ADFD5,787464,WB,20240701,20540620,13364186
3622ADFE3,787465,WK,20240701,20490820,3267371
3622ADFF0,787466,WK,20240701,20490820,5250089
3622ADFG8,787467,SP,20240701,20540720,25021634
3622ADFH6,787468,SP,20240701,20540720,58591545
3622ADFJ2,787469,SP,20240701,20540720,50003159
3622ADFK9,787470,SP,20240701,20471220,28231069
3622ADFL7,787471,SP,20240701,20540720,61881642
3622ADFM5,787472,SP,20240701,20540720,73170220
3622ADFN3,787473,JP,20240701,20391220,47579900
3622ADFP8,787474,JP,20240701,20391220,61284841
3622ADFQ6,787475,JP,20240701,20391220,151292464
3622ADFR4,787476,JP,20240701,20390720,98788776
3622ADFS2,787477,AP,20240701,20531220,54149622
3622ADFT0,787478,WK,20240701,20490620,8315707
3622ADFU7,787479,WB,20240701,20540520,44801504
3622ADFV5,787480,WB,20240701,20540520,29149518
3622ADFW3,787481,SP,20240701,20540720,35637025
3622ADFY9,787483,SP,20240701,20321115,6092865
3622ADF29,787485,SP,20240701,20540720,51433701
3622ADF37,787486,SP,20240701,20540520,50252623
3622ADF45,787487,SP,20240701,20540320,147849063
3622ADF52,787488,SP,20240701,20540420,68581410
3622ADF60,787489,SP,20240701,20540720,84476038
3622ADF78,787490,SP,20240701,20540720,25104800
3622ADF86,787491,EP,20240701,20640620,80324435
