cusip,interestrate,remainingbalance,factor,gwac,wam,wala,indicator,istbaelig,cpr,date,cdr,predictedcpr,predictedcprnext,predictedcdr,predictedcdrnext,cprnext,cdrnext
3622ACX88,5,18496823.78,.92687591,5.646,338,18,,,,2024-08-01,,,,,,,
3622ACX96,6.5,141038781.76,.87853602,6.992,346,12,,,,2024-08-01,,,,,,,
3622ACYA2,5.5,10950360.2,.96068077,6.083,342,13,,,,2024-08-01,,,,,,,
3622ACYB0,6,13934273.31,.91925415,6.618,342,16,,,,2024-08-01,,,,,,,
3622ACYC8,6.5,44203789.01,.80244493,7.06,343,15,,,,2024-08-01,,,,,,,
3622ACYD6,6.5,130279261.01,.90062363,7.018,346,11,,,,2024-08-01,,,,,,,
3622ACYE4,6.5,75652348.23,.93652315,7.024,346,11,,,,2024-08-01,,,,,,,
3622ACYF1,6.5,50742093.55,.90388635,7.04,342,13,,,,2024-08-01,,,,,,,
3622ACYG9,2,16384326.77,.94189327,2.516,315,44,,,,2024-08-01,,,,,,,
3622ACYH7,2.5,64105903.14,.93270774,2.938,304,52,,,,2024-08-01,,,,,,,
3622ACYJ3,3,60114259.06,.9171795,3.465,265,91,,,,2024-08-01,,,,,,,
3622ACYK0,3,24865369.41,.88228447,3.494,214,134,,,,2024-08-01,,,,,,,
3622ACYL8,6,130215206.51,.93273769,6.562,344,12,,,,2024-08-01,,,,,,,
3622ACYM6,5.5,36064835.85,.95031992,6.029,340,19,,,,2024-08-01,,,,,,,
3622ACYN4,5,25729584.71,.9604271,5.565,336,21,,,,2024-08-01,,,,,,,
3622ACYP9,6,35670120.89,.96904981,6.529,341,18,,,,2024-08-01,,,,,,,
3622ACYQ7,4.5,17365172.32,.93976032,4.992,332,26,,,,2024-08-01,,,,,,,
3622ACYR5,3.5,113251109.81,.94810925,4,252,97,,,,2024-08-01,,,,,,,
3622ACYS3,3.5,38528613.72,.92931937,4,209,133,,,,2024-08-01,,,,,,,
3622ACYT1,3.5,90649818.04,.95272028,3.955,327,32,,,,2024-08-01,,,,,,,
3622ACYU8,3,7816535.11,.90679598,3.5,301,54,,,,2024-08-01,,,,,,,
3622ACYV6,3.5,20346783.5,.9324132,3.895,254,101,,,,2024-08-01,,,,,,,
3622ACYW4,4,156083560.8,.91859422,4.456,278,76,,,,2024-08-01,,,,,,,
3622ACYX2,4,159683229.96,.91981899,4.385,265,88,,,,2024-08-01,,,,,,,
3622ACYY0,3.5,6382747.53,.91950683,3.919,265,84,,,,2024-08-01,,,,,,,
3622ACYZ7,2.5,15629301.15,.9540523,2.941,331,27,,,,2024-08-01,,,,,,,
3622ACY20,3.5,12771566.26,.9175242,3.952,254,96,,,,2024-08-01,,,,,,,
3622ACY38,4,34614031.37,.91121573,4.452,274,79,,,,2024-08-01,,,,,,,
3622ACY46,4.5,106086575.9,.91242496,4.944,281,74,,,,2024-08-01,,,,,,,
3622ACY53,5.5,64493234.78,.92194329,6.064,344,12,,,,2024-08-01,,,,,,,
3622ACY61,3.5,86661481.87,.93843888,3.944,295,63,,,,2024-08-01,,,,,,,
3622ACY79,5,86888652.97,.88642637,5.462,280,77,,,,2024-08-01,,,,,,,
3622ACY87,5.5,96882345.97,.96754412,6.087,343,15,,,,2024-08-01,,,,,,,
3622ACY95,4.5,29135389.36,.92415816,4.891,226,127,,,,2024-08-01,,,,,,,
3622ACZA1,5,20987961.82,.91721542,5.397,172,180,,,,2024-08-01,,,,,,,
3622ACZB9,5.5,87032751.62,.93317216,6.099,345,13,,,,2024-08-01,,,,,,,
3622ACZC7,5.5,58850553.54,.95546898,6.187,344,13,,,,2024-08-01,,,,,,,
3622ACZD5,6,49134370.97,.89927013,6.531,339,12,,,,2024-08-01,,,,,,,
3622ACZF0,3,15123040.7,.95097841,3.426,317,38,,,,2024-08-01,,,,,,,
3622ACZG8,7,61346881.48,.88706952,7.469,347,10,,,,2024-08-01,,,,,,,
3622ACZH6,6,65910037.83,.93681912,6.565,345,10,,,,2024-08-01,,,,,,,
3622ACZJ2,6.5,94602250.84,.93389795,7.048,344,10,,,,2024-08-01,,,,,,,
3622ACZK9,6.5,106347502.37,.93979,7.05,345,10,,,,2024-08-01,,,,,,,
3622ACZL7,7,73325688.38,.87815927,7.446,347,10,,,,2024-08-01,,,,,,,
3622ACZM5,6.5,97640200.27,.92848346,7.051,346,10,,,,2024-08-01,,,,,,,
3622ACZN3,6.5,68960628.4,.91645523,7.046,346,10,,,,2024-08-01,,,,,,,
3622ACZP8,6.5,92581408.86,.91992288,7.053,348,10,,,,2024-08-01,,,,,,,
3622ACZQ6,4.5,113402939.46,.92076305,4.93,283,74,,,,2024-08-01,,,,,,,
3622ACZR4,4.5,16474998.77,.89395378,4.888,188,162,,,,2024-08-01,,,,,,,
3622ACZS2,3.5,25802893.22,.94754102,3.992,334,24,,,,2024-08-01,,,,,,,
3622ACZT0,6.5,14469124.9,.89246496,7.117,344,10,,,,2024-08-01,,,,,,,
3622ACZU7,6,51380293.77,.93574534,6.557,347,12,,,,2024-08-01,,,,,,,
3622ACZV5,4,16228094.75,.95102723,4.5,341,19,,,,2024-08-01,,,,,,,
3622ACZW3,4.51,24134269.29,.95081313,4.925,342,18,,,,2024-08-01,,,,,,,
3622ACZX1,5.006,25844429.42,.96210934,5.399,347,13,,,,2024-08-01,,,,,,,
3622ACZY9,6,26267097.23,.95385224,6.63,345,11,,,,2024-08-01,,,,,,,
3622ACZZ6,2.5,29641655.66,.96370252,2.869,315,35,,,,2024-08-01,,,,,,,
3622ACZ29,2.5,5696126.38,.96614486,3,268,75,,,,2024-08-01,,,,,,,
3622ACZ37,3,27288285.89,.92336002,3.513,291,60,,,,2024-08-01,,,,,,,
3622ACZ45,3,34392758.88,.94266496,3.54,304,51,,,,2024-08-01,,,,,,,
3622ACZ52,3,16945886.88,.95340149,3.329,308,35,,,,2024-08-01,,,,,,,
3622ACZ60,3.5,22966066.97,.95605956,4,260,89,,,,2024-08-01,,,,,,,
3622ACZ78,3.5,13071851.9,.9800771,3.807,310,40,,,,2024-08-01,,,,,,,
3622ACZ86,3.5,102811387.81,.9267013,3.944,296,59,,,,2024-08-01,,,,,,,
3622ACZ94,4.5,14591689.34,.93639371,4.841,296,60,,,,2024-08-01,,,,,,,
3622AC2A7,5,8431765.68,.98594229,5.379,331,26,,,,2024-08-01,,,,,,,
3622AC2B5,5.5,12632445.29,.9876689,5.829,329,24,,,,2024-08-01,,,,,,,
3622AC2C3,6.5,49528813.01,.94695757,7.08,343,9,,,,2024-08-01,,,,,,,
3622AC2D1,6.5,26520771.54,.9381858,7.093,347,8,,,,2024-08-01,,,,,,,
3622AC2E9,6.5,16396444.21,.89181325,7.044,347,9,,,,2024-08-01,,,,,,,
3622AC2F6,6.5,20591920.21,.94263751,7.025,349,9,,,,2024-08-01,,,,,,,
3622AC2G4,6.5,47938791,.92278674,7.103,350,8,,,,2024-08-01,,,,,,,
3622AC2H2,6.5,49368506.9,.91529138,6.977,349,9,,,,2024-08-01,,,,,,,
3622AC2J8,7,44008494.16,.89312527,7.466,343,11,,,,2024-08-01,,,,,,,
3622AC2K5,7,18806947.06,.79276288,7.484,347,11,,,,2024-08-01,,,,,,,
3622AC2L3,7,18769756.66,.80710342,7.424,347,12,,,,2024-08-01,,,,,,,
3622AC2M1,7,26351615.6,.77673774,7.436,346,11,,,,2024-08-01,,,,,,,
3622AC2N9,5,8014288.8,.95459077,5.5,288,69,,,,2024-08-01,,,,,,,
3622AC2Q2,4.498,22050686.28,.98327728,4.983,348,12,,,,2024-08-01,,,,,,,
3622AC2R0,4.235,30205835.52,.89106967,4.736,230,130,,,,2024-08-01,,,,,,,
3622AC2S8,4,22061457.75,.89766179,4.571,162,16,,,,2024-08-01,,,,,,,
3622AC2T6,6,11923170.52,.94837816,6.505,335,10,,,,2024-08-01,,,,,,,
3622AC2U3,7.5,6015279.83,.23816404,7.932,343,9,,,,2024-08-01,,,,,,,
3622AC2V1,4.5,74782989.37,.92179147,4.847,181,166,,,,2024-08-01,,,,,,,
3622AC2W9,5.5,57898959.18,.93526276,6.101,341,13,,,,2024-08-01,,,,,,,
3622AC2X7,5.5,94575894.92,.93450011,6.12,343,12,,,,2024-08-01,,,,,,,
3622AC2Y5,5.5,84487040.4,.96097836,6.072,343,13,,,,2024-08-01,,,,,,,
3622AC2Z2,6,88327530.75,.94247752,6.566,345,10,,,,2024-08-01,,,,,,,
3622AC3A6,6,77896611.3,.94546632,6.589,346,10,,,,2024-08-01,,,,,,,
3622AC3B4,7.5,9099496.83,.35833445,8.003,344,9,,,,2024-08-01,,,,,,,
3622AC3C2,5,35604159.04,.93436329,5.613,343,13,,,,2024-08-01,,,,,,,
3622AC3D0,5,31981607.2,.94129995,5.605,343,14,,,,2024-08-01,,,,,,,
3622AC3E8,6,154657038.4,.98187,6.503,346,13,,,,2024-08-01,,,,,,,
3622AC3F5,5.5,471790653.81,.94207915,6.088,346,12,,,,2024-08-01,,,,,,,
3622AC3G3,5,28477541.01,.95272665,5.586,339,16,,,,2024-08-01,,,,,,,
3622AC3H1,3,14710870.93,.94525589,3.495,280,73,,,,2024-08-01,,,,,,,
3622AC3J7,3.5,5821245.16,.95163494,3.889,232,119,,,,2024-08-01,,,,,,,
3622AC3K4,6.5,50014471.84,.93925132,6.998,348,10,,,,2024-08-01,,,,,,,
3622AC3L2,4.5,23260744.64,.91358625,5,331,25,,,,2024-08-01,,,,,,,
3622AC3M0,6,82649277.77,.9288468,6.575,340,15,,,,2024-08-01,,,,,,,
3622AC3N8,3.5,93520871.02,.9497776,3.909,315,44,,,,2024-08-01,,,,,,,
3622AC3P3,6,109753362.23,.938464,6.6,345,13,,,,2024-08-01,,,,,,,
3622AC3Q1,6,73482296.2,.95209587,6.631,347,10,,,,2024-08-01,,,,,,,
3622AC3R9,4.5,52166004.64,.92620456,5.089,335,22,,,,2024-08-01,,,,,,,
3622AC3S7,5,29703241.65,.93360045,5.61,340,18,,,,2024-08-01,,,,,,,
3622AC3T5,5,40392246.44,.94957227,5.612,338,18,,,,2024-08-01,,,,,,,
3622AC3U2,5.5,29863704.42,.9432449,6.1,343,14,,,,2024-08-01,,,,,,,
3622AC3V0,3.5,128866934.93,.9397952,3.888,249,107,,,,2024-08-01,,,,,,,
3622AC3W8,3.5,220076587.74,.93018687,3.891,260,96,,,,2024-08-01,,,,,,,
3622AC3X6,6.5,51952646.51,.9205403,7.082,345,9,,,,2024-08-01,,,,,,,
3622AC3Y4,6.5,49758252.79,.92033027,7.02,347,10,,,,2024-08-01,,,,,,,
3622AC3Z1,6,74702920.32,.95486101,6.573,345,11,,,,2024-08-01,,,,,,,
3622AC4A5,5,23764055.54,.92898629,5.5,167,182,,,,2024-08-01,,,,,,,
3622AC4B3,3.5,81037185.92,.95659388,3.948,335,22,,,,2024-08-01,,,,,,,
3622AC4C1,6.5,47671363.42,.93520005,7.119,345,9,,,,2024-08-01,,,,,,,
3622AC4D9,6.5,28205452.89,.94690923,7.141,347,9,,,,2024-08-01,,,,,,,
3622AC4E7,6.5,25121688.69,.94070168,7.13,345,8,,,,2024-08-01,,,,,,,
3622AC4F4,6,11002998.93,.86398429,6.79,80,271,,,,2024-08-01,,,,,,,
3622AC4G2,6.5,5822976.51,.86292385,7.269,80,272,,,,2024-08-01,,,,,,,
3622AC4H0,2.5,58235933.72,.94264699,2.944,321,32,,,,2024-08-01,,,,,,,
3622AC4J6,4.5,19290320.66,.89178878,5.066,330,28,,,,2024-08-01,,,,,,,
3622AC4K3,4,28012001.9,.95132814,4.56,330,26,,,,2024-08-01,,,,,,,
3622AC4L1,3,59458028.4,.95836861,3.448,320,35,,,,2024-08-01,,,,,,,
3622AC4M9,6,179538748.5,.94550412,6.594,343,13,,,,2024-08-01,,,,,,,
3622AC4N7,6.5,41613534.94,.95049015,7.079,345,7,,,,2024-08-01,,,,,,,
3622AC4P2,5.5,56723690.64,.9346226,6.104,345,13,,,,2024-08-01,,,,,,,
3622AC4Q0,6.5,26708410.8,.96806699,7.098,349,8,,,,2024-08-01,,,,,,,
3622AC4R8,5.5,48013989.27,.94763402,6.128,342,15,,,,2024-08-01,,,,,,,
3622AC4S6,5.5,111252551.49,.95564962,6.061,346,11,,,,2024-08-01,,,,,,,
3622AC4T4,5.5,56664607.87,.9509936,6.059,345,12,,,,2024-08-01,,,,,,,
3622AC4U1,5.5,47548990.73,.94547476,6.099,342,14,,,,2024-08-01,,,,,,,
3622AC4V9,6.5,52923804.01,.9162154,7.123,349,8,,,,2024-08-01,,,,,,,
3622AC4W7,5,29507611.39,.97536252,5.626,344,14,,,,2024-08-01,,,,,,,
3622AC4X5,7.5,23220818.53,.92750522,7.799,346,6,,,,2024-08-01,,,,,,,
3622AC4Y3,2.5,34583864.92,.92668336,2.94,325,29,,,,2024-08-01,,,,,,,
3622AC4Z0,5,249730104.83,.91989341,5.571,340,14,,,,2024-08-01,,,,,,,
3622AC5A4,3.5,26992546.83,.93489993,3.846,312,39,,,,2024-08-01,,,,,,,
3622AC5B2,3.5,6838389.57,.9348012,3.897,310,48,,,,2024-08-01,,,,,,,
3622AC5D8,5,67437542.11,.96685141,5.652,347,10,,,,2024-08-01,,,,,,,
3622AC5E6,5,71111994.75,.98409201,5.656,349,8,,,,2024-08-01,,,,,,,
3622AC5F3,3,66500425.84,.96821688,3.453,332,25,,,,2024-08-01,,,,,,,
3622AC5H9,4,5764176.42,.94027548,4.424,292,64,,,,2024-08-01,,,,,,,
3622AC5J5,3,19314494.94,.95243574,3.5,317,41,,,,2024-08-01,,,,,,,
3622AC5K2,4,47679172.05,.93055172,4.38,218,134,,,,2024-08-01,,,,,,,
3622AC5L0,2.5,11860244.5,.97281142,3,315,38,,,,2024-08-01,,,,,,,
3622AC5M8,8,13598972.61,.92636375,8.415,346,7,,,,2024-08-01,,,,,,,
3622AC5N6,6,83664658.9,.93624862,6.634,342,11,,,,2024-08-01,,,,,,,
3622AC5P1,6,78905125.86,.96848369,6.618,346,11,,,,2024-08-01,,,,,,,
3622AC5Q9,5.5,41042068.44,.95323439,6.111,347,11,,,,2024-08-01,,,,,,,
3622AC5R7,5.001,12149274.76,.98072804,5.442,349,11,,,,2024-08-01,,,,,,,
3622AC5S5,3.5,24494040.29,.95090189,4,298,57,,,,2024-08-01,,,,,,,
3622AC5T3,3.5,16573091.35,.91601997,3.953,334,25,,,,2024-08-01,,,,,,,
3622AC5U0,2,16100963.92,.97546813,2.393,311,42,,,,2024-08-01,,,,,,,
3622AC5V8,4,13463453.31,.93843783,4.455,303,51,,,,2024-08-01,,,,,,,
3622AC5W6,4,22192712.98,.9518286,4.499,334,21,,,,2024-08-01,,,,,,,
3622AC5X4,2.5,10780942.94,.94335449,2.791,316,42,,,,2024-08-01,,,,,,,
3622AC5Y2,3,9438986.3,.9559651,3.503,311,47,,,,2024-08-01,,,,,,,
3622AC5Z9,4.5,5162062.72,.88077152,4.916,295,64,,,,2024-08-01,,,,,,,
3622AC6A3,5.5,28763420.61,.96481327,6.138,341,15,,,,2024-08-01,,,,,,,
3622AC6B1,5.5,95661257.84,.97068523,6.059,347,12,,,,2024-08-01,,,,,,,
3622AC6C9,6,19821359.53,.95127372,6.539,342,17,,,,2024-08-01,,,,,,,
3622AC6D7,6,50815117.15,.95438791,6.569,343,11,,,,2024-08-01,,,,,,,
3622AC6E5,4.5,16581462.55,.94823497,5.185,343,15,,,,2024-08-01,,,,,,,
3622AC6F2,4.5,76859924.87,.92933405,5.126,336,22,,,,2024-08-01,,,,,,,
3622AC6G0,5.5,50838566.68,.98392765,6.067,345,14,,,,2024-08-01,,,,,,,
3622AC6H8,6,39182848.71,.96222846,6.623,350,7,,,,2024-08-01,,,,,,,
3622AC6J4,6,26009408.35,.95846778,6.548,345,7,,,,2024-08-01,,,,,,,
3622AC6K1,6,115571904.05,.984113,6.583,350,9,,,,2024-08-01,,,,,,,
3622AC6L9,6,46850635.77,.92825886,6.58,339,13,,,,2024-08-01,,,,,,,
3622AC6M7,6,52246045.44,.96782625,6.565,341,14,,,,2024-08-01,,,,,,,
3622AC6P0,6,163337362.19,.95181128,6.583,345,9,,,,2024-08-01,,,,,,,
3622AC6Q8,6,352449714.45,.95321056,6.629,346,10,,,,2024-08-01,,,,,,,
3622AC6R6,6,138082446.4,.9581903,6.626,349,8,,,,2024-08-01,,,,,,,
3622AC6S4,6,177973193.95,.97141746,6.625,350,7,,,,2024-08-01,,,,,,,
3622AC6T2,6,73816307.91,.96342393,6.597,350,8,,,,2024-08-01,,,,,,,
3622AC6U9,5.5,13144538.58,.9531085,6.028,347,6,,,,2024-08-01,,,,,,,
3622AC6V7,3,7438602.69,.95026081,3.5,305,53,,,,2024-08-01,,,,,,,
3622AC6W5,4.5,30810389.96,.94589235,4.986,316,41,,,,2024-08-01,,,,,,,
3622AC6X3,2.5,47593572.45,.95020634,2.968,323,32,,,,2024-08-01,,,,,,,
3622AC6Y1,5.5,13856313.55,.92849438,6,120,230,,,,2024-08-01,,,,,,,
3622AC6Z8,5.5,10280384.68,.91767149,6.076,344,12,,,,2024-08-01,,,,,,,
3622AC7A2,5.5,11640391.08,.94417586,6.147,344,13,,,,2024-08-01,,,,,,,
3622AC7B0,5.5,10464676.32,.9328349,6.037,342,12,,,,2024-08-01,,,,,,,
3622AC7C8,7.5,26001661.39,.98356125,7.766,349,5,,,,2024-08-01,,,,,,,
3622AC7D6,5.5,59416514.31,.959015,6.116,347,10,,,,2024-08-01,,,,,,,
3622AC7E4,6,49284182.02,.97668979,6.595,351,6,,,,2024-08-01,,,,,,,
3622AC7F1,6.5,54968032.2,.95573224,7.104,345,7,,,,2024-08-01,,,,,,,
3622AC7G9,3.5,20221550.32,.94126103,3.846,231,115,,,,2024-08-01,,,,,,,
3622AC7H7,6.5,55823641.53,.97754016,7.097,346,7,,,,2024-08-01,,,,,,,
3622AC7J3,5,89532267.57,.9868713,5.653,352,6,,,,2024-08-01,,,,,,,
3622AC7K0,5,14835588.79,.94562943,5.544,285,70,,,,2024-08-01,,,,,,,
3622AC7L8,5.5,6581201.81,.91006278,5.859,287,68,,,,2024-08-01,,,,,,,
3622AC7M6,2,98464509.74,.95642097,2.483,302,48,,,,2024-08-01,,,,,,,
3622ADAA6,2.5,81115946.48,.95212322,2.98,301,51,,,,2024-08-01,,,,,,,
3622ADAB4,3,170849760.2,.949163,3.407,207,139,,,,2024-08-01,,,,,,,
3622ADAC2,4,110006018.66,.94817564,4.367,222,128,,,,2024-08-01,,,,,,,
3622ADAD0,6,175689436.29,.94583906,6.571,340,12,,,,2024-08-01,,,,,,,
3622ADAE8,6,95048848.94,.9403222,6.571,336,14,,,,2024-08-01,,,,,,,
3622ADAF5,5.5,50422266.98,.98507161,6.096,351,5,,,,2024-08-01,,,,,,,
3622ADAG3,6.5,51587140.32,.98649707,7.137,354,6,,,,2024-08-01,,,,,,,
3622ADAH1,5.5,50912439.75,.98983052,6.111,350,5,,,,2024-08-01,,,,,,,
3622ADAJ7,5.5,41618592.15,.97765584,6.09,352,6,,,,2024-08-01,,,,,,,
3622ADAK4,5.5,24215193.51,.96827012,6.067,348,9,,,,2024-08-01,,,,,,,
3622ADAL2,2.5,44768102.26,.96798525,2.949,312,42,,,,2024-08-01,,,,,,,
3622ADAM0,2.5,142675908.69,.95744918,2.966,315,39,,,,2024-08-01,,,,,,,
3622ADAN8,2.5,153643218.9,.95835353,2.945,310,43,,,,2024-08-01,,,,,,,
3622ADAQ1,6,50326283.52,.9808162,6.624,349,6,,,,2024-08-01,,,,,,,
3622ADAR9,6,49543808.91,.98649299,6.603,349,6,,,,2024-08-01,,,,,,,
3622ADAS7,6,50165140.29,.98376627,6.645,352,6,,,,2024-08-01,,,,,,,
3622ADAT5,6,63466986.65,.94949286,6.632,347,11,,,,2024-08-01,,,,,,,
3622ADAU2,6,64821586.67,.9629899,6.67,348,10,,,,2024-08-01,,,,,,,
3622ADAW8,6,67872989.34,.98985338,6.592,352,6,,,,2024-08-01,,,,,,,
3622ADAX6,6,67730772.62,.98543867,6.607,351,6,,,,2024-08-01,,,,,,,
3622ADAY4,6,69344224.77,.98684235,6.611,348,6,,,,2024-08-01,,,,,,,
3622ADAZ1,5.5,30405623.07,.98710562,6.113,348,8,,,,2024-08-01,,,,,,,
3622ADA24,6,57648475.55,.96662972,6.604,347,8,,,,2024-08-01,,,,,,,
3622ADA32,6,35838801.96,.89986509,6.498,158,51,,,,2024-08-01,,,,,,,
3622ADA40,4.5,35214281.52,.95068605,5,187,161,,,,2024-08-01,,,,,,,
3622ADA57,5.5,80779536.45,.99457283,6.047,355,5,,,,2024-08-01,,,,,,,
3622ADA65,5.5,35437339.89,.9782134,6.086,349,7,,,,2024-08-01,,,,,,,
3622ADA73,6,39716765.18,.98329325,6.497,348,11,,,,2024-08-01,,,,,,,
3622ADA81,5.5,30301636.86,.99437962,6.126,350,8,,,,2024-08-01,,,,,,,
3622ADA99,5.5,10124223.73,.9946525,6.016,353,6,,,,2024-08-01,,,,,,,
3622ADBA5,7.5,9805232.12,.99650262,8,354,6,,,,2024-08-01,,,,,,,
3622ADBB3,5.5,122980721.17,.98383789,6.15,352,6,,,,2024-08-01,,,,,,,
3622ADBC1,6,86690381.17,.99047123,6.601,350,6,,,,2024-08-01,,,,,,,
3622ADBD9,6,58274391.22,.98607417,6.621,350,6,,,,2024-08-01,,,,,,,
3622ADBE7,5.5,68652297.27,.98292795,6.062,351,6,,,,2024-08-01,,,,,,,
3622ADBF4,7,59949813.99,.97402902,7.563,349,7,,,,2024-08-01,,,,,,,
3622ADBG2,6,50693182.18,.98555924,6.566,349,6,,,,2024-08-01,,,,,,,
3622ADBH0,5.5,24848343.19,.99350274,6.122,353,4,,,,2024-08-01,,,,,,,
3622ADBJ6,5,21592503.98,.99359986,5.63,353,4,,,,2024-08-01,,,,,,,
3622ADBK3,5.5,49216913.24,.9842967,6.115,354,4,,,,2024-08-01,,,,,,,
3622ADBL1,7.5,24870375.86,.98572893,7.822,347,5,,,,2024-08-01,,,,,,,
3622ADBM9,5.5,51684173.31,.95067494,6.076,337,15,,,,2024-08-01,,,,,,,
3622ADBN7,6.5,120391551.81,.95703273,7.072,342,11,,,,2024-08-01,,,,,,,
3622ADBP2,6,97829622.86,.96093798,6.579,349,6,,,,2024-08-01,,,,,,,
3622ADBQ0,6.5,125764414.11,.94966243,7.073,344,10,,,,2024-08-01,,,,,,,
3622ADBR8,6,70483645.87,.98331106,6.588,352,5,,,,2024-08-01,,,,,,,
3622ADBS6,4.377,3047770.56,.94428999,4.886,226,133,,,,2024-08-01,,,,,,,
3622ADBT4,6,29726032.49,.93965142,6.594,341,13,,,,2024-08-01,,,,,,,
3622ADBU1,6.5,24568656.36,.9490728,7.055,343,10,,,,2024-08-01,,,,,,,
3622ADBV9,6,39531346.95,.95545209,6.596,340,11,,,,2024-08-01,,,,,,,
3622ADBW7,6.5,49157498.15,.94333011,7.064,344,10,,,,2024-08-01,,,,,,,
3622ADBX5,2.5,64952045.41,.96607546,2.978,305,46,,,,2024-08-01,,,,,,,
3622ADBY3,6,49372409.76,.96932785,6.595,345,9,,,,2024-08-01,,,,,,,
3622ADBZ0,2.5,118765556.22,.95667764,2.969,307,43,,,,2024-08-01,,,,,,,
3622ADB23,3,18283206.35,.96814643,3.5,231,119,,,,2024-08-01,,,,,,,
3622ADB31,3.5,20037769.29,.99036389,3.839,312,46,,,,2024-08-01,,,,,,,
3622ADB49,3.5,15905518.13,.94104227,3.931,287,66,,,,2024-08-01,,,,,,,
3622ADB56,3.5,26290553.78,.96267837,3.918,267,82,,,,2024-08-01,,,,,,,
3622ADB64,3.5,9229866.74,.94967217,3.861,245,104,,,,2024-08-01,,,,,,,
3622ADB72,2.5,24428875.85,.96164489,2.85,307,48,,,,2024-08-01,,,,,,,
3622ADB80,7,5900110.76,.91357039,7.5,104,245,,,,2024-08-01,,,,,,,
3622ADB98,6,137411053.54,.9235724,6.55,340,18,,,,2024-08-01,,,,,,,
3622ADCA4,4.208,1888233.52,.94364493,4.679,238,121,,,,2024-08-01,,,,,,,
3622ADCB2,4.32,1587450.8,.79332873,4.863,241,119,,,,2024-08-01,,,,,,,
3622ADCC0,4.198,1866954.94,.93301096,4.727,209,151,,,,2024-08-01,,,,,,,
3622ADCD8,4.258,1719113.61,.85912724,4.801,254,105,,,,2024-08-01,,,,,,,
3622ADCE6,4.327,1885802.44,.94243,4.837,223,137,,,,2024-08-01,,,,,,,
3622ADCF3,6,39237422.45,.97502481,6.624,352,5,,,,2024-08-01,,,,,,,
3622ADCG1,5,88606864.96,.98547836,5.655,351,6,,,,2024-08-01,,,,,,,
3622ADCH9,5,71389733.15,.99077283,5.637,352,5,,,,2024-08-01,,,,,,,
3622ADCJ5,5,103945939.32,.98911194,5.65,354,5,,,,2024-08-01,,,,,,,
3622ADCK2,5.5,54574293.94,.98694042,6.158,347,10,,,,2024-08-01,,,,,,,
3622ADCL0,5.5,51438997.84,.97042322,6.086,346,10,,,,2024-08-01,,,,,,,
3622ADCM8,5.5,100941584.76,.98321217,6.154,351,6,,,,2024-08-01,,,,,,,
3622ADCN6,5.5,201503792,.98070137,6.114,349,8,,,,2024-08-01,,,,,,,
3622ADCP1,5.5,197806180.94,.9850362,6.14,353,5,,,,2024-08-01,,,,,,,
3622ADCQ9,4.5,33945038.66,.95105965,5,211,139,,,,2024-08-01,,,,,,,
3622ADCR7,5.5,321966709.42,.98458023,6.148,352,6,,,,2024-08-01,,,,,,,
3622ADCS5,5.5,307307465.26,.98398578,6.134,351,6,,,,2024-08-01,,,,,,,
3622ADCT3,5.5,120480522.33,.9954564,6.044,355,4,,,,2024-08-01,,,,,,,
3622ADCU0,3.96,5605814.7,.98073416,4.402,349,11,,,,2024-08-01,,,,,,,
3622ADCV8,4.645,15069974.06,.98573217,5.107,349,11,,,,2024-08-01,,,,,,,
3622ADCW6,5,35836943.93,.98717393,5.66,352,5,,,,2024-08-01,,,,,,,
3622ADCX4,5,25636067.21,.98432075,5.704,352,5,,,,2024-08-01,,,,,,,
3622ADCY2,5.5,49495799.5,.98696354,6.076,351,5,,,,2024-08-01,,,,,,,
3622ADCZ9,5.5,52464254.31,.98465512,6.115,351,6,,,,2024-08-01,,,,,,,
3622ADC22,6,58448245.95,.96701837,6.606,341,11,,,,2024-08-01,,,,,,,
3622ADC30,5.5,28723967.86,.99558791,6.185,356,4,,,,2024-08-01,,,,,,,
3622ADC48,5.5,37038938.86,.99000268,6.131,352,4,,,,2024-08-01,,,,,,,
3622ADC55,5.5,45220848.93,.9872554,6.147,353,4,,,,2024-08-01,,,,,,,
3622ADC63,5.5,41281301.7,.99490274,6.118,352,4,,,,2024-08-01,,,,,,,
3622ADC71,5.5,23194538.78,.99509148,6.099,351,4,,,,2024-08-01,,,,,,,
3622ADC97,5,25489360.27,.98933898,5.652,348,5,,,,2024-08-01,,,,,,,
3622ADDA3,5.5,92148837.3,.98969756,6.056,353,4,,,,2024-08-01,,,,,,,
3622ADDB1,5.5,212577322.69,.9932612,6.139,354,4,,,,2024-08-01,,,,,,,
3622ADDC9,5,46392003.91,.97736909,5.656,351,5,,,,2024-08-01,,,,,,,
3622ADDD7,5,40603299.16,.97887371,5.628,346,8,,,,2024-08-01,,,,,,,
3622ADDE5,4.163,1433764.23,.94485977,4.684,237,123,,,,2024-08-01,,,,,,,
3622ADDF2,4.16,1449760.58,.94473777,4.682,237,122,,,,2024-08-01,,,,,,,
3622ADDG0,4.157,1465756.94,.94461908,4.681,238,122,,,,2024-08-01,,,,,,,
3622ADDH8,5,148158992.81,.98370056,5.653,343,17,,,,2024-08-01,,,,,,,
3622ADDJ4,2.5,62696342.45,.96600839,2.976,323,31,,,,2024-08-01,,,,,,,
