cmo,cusip,faceincmo,date
2024-148-3,3618HN3S4, 537611.00,2024-09-01
2024-148-3,3618HN3T2, 290659.00,2024-09-01
2024-148-3,3618HN3V7, 1307180.00,2024-09-01
2024-148-3,3618HNYA9, 320256.00,2024-09-01
2024-148-3,3618HNYC5, 365448.00,2024-09-01
2024-148-3,3618HNZM2, 314912.00,2024-09-01
2024-148-3,3618HNZP5, 434350.00,2024-09-01
2024-148-3,3618HNZR1, 1673196.00,2024-09-01
2024-148-3,3618HRDA3, 252725.00,2024-09-01
2024-148-3,3618HSAM8, 618715.00,2024-09-01
2024-148-3,3618HSQQ2, 580055.00,2024-09-01
2024-148-3,3618HY7H0, 969163.00,2024-09-01
2024-148-3,3618HYYS6, 306512.00,2024-09-01
2024-148-3,3618HYZR7, 352249.00,2024-09-01
2024-148-4,36179YW67, 241627.00,2024-09-01
2024-148-4,36179YW67, 50000000.00,2024-09-01
2024-148-4,36179YW67, 25578666.00,2024-09-01
2024-148-5,3618HENL7, 24800469.00,2024-09-01
2024-148-5,3618H4AY5, 1445117.00,2024-09-01
2024-148-5,3618H4AX7, 1258176.00,2024-09-01
2024-148-5,3618H3JH5, 7076947.00,2024-09-01
2024-148-5,3618H3JC6, 2474425.00,2024-09-01
2024-148-5,3618H3H87, 4282197.00,2024-09-01
2024-148-5,3618H3DY4, 1329437.00,2024-09-01
2024-148-5,3618H3CB5, 7064904.00,2024-09-01
2024-148-5,3618H3CA7, 839854.00,2024-09-01
2024-148-5,3618GY2T0, 19726494.00,2024-09-01
2024-148-5,3618GYLP7, 15411665.00,2024-09-01
2024-148-5,3618GYFV1, 6462614.00,2024-09-01
2024-148-5,3618GXS23, 15411665.00,2024-09-01
2024-148-5,3618GVEP1, 2827445.00,2024-09-01
2024-148-5,3618GTSF3, 7822011.00,2024-09-01
2024-148-5,3618GTRX5, 4193554.00,2024-09-01
2024-148-5,3618GTQ57, 2311464.00,2024-09-01
2024-148-5,3618GTL37, 11649337.00,2024-09-01
2024-148-5,3618GJN45, 21659959.00,2024-09-01
2024-148-5,3618GH2E0, 8638457.00,2024-09-01
2024-148-5,3618GGXD0, 5018876.00,2024-09-01
2024-148-5,3618G7NS8, 2934447.00,2024-09-01
2024-148-5,3618G4HH6, 2667966.00,2024-09-01
2024-148-5,3618FRW48, 10558173.00,2024-09-01
2024-148-5,3618GXSH0, 15411666.00,2024-09-01
2024-148-6,3618HA5F8, 24023031.00,2024-09-01
2024-148-6,3618G4KF6, 1415600.00,2024-09-01
2024-148-6,3618J3JY6, 1055200.00,2024-09-01
2024-148-6,3618J5QB3, 2870367.00,2024-09-01
2024-148-6,3618J8U55, 10215846.00,2024-09-01
2024-148-6,3618JBKH3, 6287798.00,2024-09-01
2024-148-6,3618HGML3, 1013962.00,2024-09-01
2024-148-6,3618J6G55, 1170440.00,2024-09-01
2024-148-6,3618J8LJ5, 3798847.00,2024-09-01
2024-148-6,3618J9Y91, 2184570.00,2024-09-01
2024-148-6,3618J0Q57, 10459390.00,2024-09-01
2024-148-6,3618JFN32, 18284336.00,2024-09-01
2024-148-6,3618HXLG8, 14978703.00,2024-09-01
2024-148-7,3618GTQJ7, 12186737.00,2024-09-01
2024-148-7,3618GYLP7, 18000000.00,2024-09-01
2024-148-7,3618HGAY8, 14870332.00,2024-09-01
2024-148-7,3618HTVD3, 25921832.00,2024-09-01
2024-148-7,3618J1LY7, 4113098.00,2024-09-01
2024-148-7,3618J1MN0, 1431017.00,2024-09-01
2024-148-7,3618J2CW9, 11219006.00,2024-09-01
2024-148-7,3618J2W56, 2872192.00,2024-09-01
2024-148-7,3618J6DT6, 1084441.00,2024-09-01
2024-148-7,3618J8YL6, 4243716.00,2024-09-01
2024-148-7,3618J9D78, 1033373.00,2024-09-01
2024-148-7,3618JFXC1, 2585576.00,2024-09-01
2024-148-7,3618JFXD9, 2616691.00,2024-09-01
2024-148-7,3618JJZW7, 25096254.00,2024-09-01
2024-148-7,3618JFW99, 2299025.00,2024-09-01
2024-148-7,3618JFXB3, 1139678.00,2024-09-01
2024-148-7,3618JFXF4, 3245280.00,2024-09-01
2024-148-7,3618JFXA5, 1075217.00,2024-09-01
2024-148-7,3618JFXE7, 3600401.00,2024-09-01
2024-148-7,3618JFXG2, 2121229.00,2024-09-01
2024-148-8,3618A9MX0, 80425.00,2024-09-01
2024-148-8,3618AQLC9, 75743.00,2024-09-01
2024-148-8,3618BTV64, 943181.00,2024-09-01
2024-148-8,3618BTV72, 1731207.00,2024-09-01
2024-148-8,3618BTV80, 1783131.00,2024-09-01
2024-148-8,3618BTWB2, 263175.00,2024-09-01
2024-148-8,3618FJBD9, 82763.00,2024-09-01
2024-148-8,3618FXAH0, 204646.00,2024-09-01
2024-148-8,3618G12Z8, 1280147.00,2024-09-01
2024-148-8,3618G1TE6, 97031.00,2024-09-01
2024-148-8,3618GHPD7, 160586.00,2024-09-01
2024-148-8,3618GHZH7, 136241.00,2024-09-01
2024-148-8,3618GHZJ3, 168826.00,2024-09-01
2024-148-8,3618GHZK0, 217217.00,2024-09-01
2024-148-8,3618GHZL8, 106711.00,2024-09-01
2024-148-8,3618GHZM6, 192426.00,2024-09-01
2024-148-8,3618GHZN4, 229443.00,2024-09-01
2024-148-8,3618GHZP9, 288385.00,2024-09-01
2024-148-8,3618GLN81, 152953.00,2024-09-01
2024-148-8,3618GLN99, 89456.00,2024-09-01
2024-148-8,3618GLPA4, 86427.00,2024-09-01
2024-148-8,3618GMQ60, 85788.00,2024-09-01
2024-148-8,3618GMQ78, 116618.00,2024-09-01
2024-148-8,3618GMQ94, 114423.00,2024-09-01
2024-148-8,3618GPQ63, 293876.00,2024-09-01
2024-148-8,3618GPRS4, 20879.00,2024-09-01
2024-148-8,3618GPUU5, 124108.00,2024-09-01
2024-148-8,3618GQTX9, 685317.00,2024-09-01
2024-148-8,3618GRUY3, 109608.00,2024-09-01
2024-148-8,3618GS6P7, 345759.00,2024-09-01
2024-148-8,3618GS6T9, 1154865.00,2024-09-01
2024-148-8,3618GS6V4, 640074.00,2024-09-01
2024-148-8,3618GST49, 95701.00,2024-09-01
2024-148-8,3618GSUP0, 85587.00,2024-09-01
2024-148-8,3618GV6J4, 94022.00,2024-09-01
2024-148-8,3618GVER7, 136485.00,2024-09-01
2024-148-8,3618GWWM6, 90061.00,2024-09-01
2024-148-8,3618GWWQ7, 112784.00,2024-09-01
2024-148-8,3618GXG91, 434583.00,2024-09-01
2024-148-8,3618GXPV2, 398488.00,2024-09-01
2024-148-8,3618H0EA1, 76050.00,2024-09-01
2024-148-8,3618H0EC7, 115202.00,2024-09-01
2024-148-8,3618H0QH3, 74688.00,2024-09-01
2024-148-8,3618H0RT6, 76018.00,2024-09-01
2024-148-8,3618H2KT9, 324608.00,2024-09-01
2024-148-8,3618H2LR2, 340103.00,2024-09-01
2024-148-8,3618H2LS0, 278468.00,2024-09-01
2024-148-8,3618H2MH3, 90920.00,2024-09-01
2024-148-8,3618H2MJ9, 416666.00,2024-09-01
2024-148-8,3618H2MK6, 429008.00,2024-09-01
2024-148-8,3618H2MM2, 625403.00,2024-09-01
2024-148-8,3618H2MN0, 4744511.00,2024-09-01
2024-148-8,3618H2WA7, 206478.00,2024-09-01
2024-148-8,3618H3K34, 211541.00,2024-09-01
2024-148-8,3618H3K75, 239084.00,2024-09-01
2024-148-8,3618H3KV2, 119943.00,2024-09-01
2024-148-8,3618H3KX8, 234824.00,2024-09-01
2024-148-8,3618H3LB5, 190991.00,2024-09-01
2024-148-8,3618H3LE9, 189707.00,2024-09-01
2024-148-8,3618H43R8, 219766.00,2024-09-01
2024-148-8,3618H4A41, 80726.00,2024-09-01
2024-148-8,3618H4CG2, 126978.00,2024-09-01
2024-148-8,3618H4CH0, 317036.00,2024-09-01
2024-148-8,3618H4CJ6, 166348.00,2024-09-01
2024-148-8,3618H4EJ4, 265798.00,2024-09-01
2024-148-8,3618H4EK1, 141356.00,2024-09-01
2024-148-8,3618H4XM6, 74769.00,2024-09-01
2024-148-8,3618H53W4, 135879.00,2024-09-01
2024-148-8,3618H54K9, 1371567.00,2024-09-01
2024-148-8,3618H54S2, 1442358.00,2024-09-01
2024-148-8,3618H54X1, 1148409.00,2024-09-01
2024-148-8,3618H54Z6, 940102.00,2024-09-01
2024-148-8,3618H55J1, 1928192.00,2024-09-01
2024-148-8,3618H55K8, 1405687.00,2024-09-01
2024-148-8,3618H6AT1, 114006.00,2024-09-01
2024-148-8,3618H7UA8, 106287.00,2024-09-01
2024-148-8,3618H8BB5, 662036.00,2024-09-01
2024-148-8,3618H8CG3, 87918.00,2024-09-01
2024-148-8,3618HAQ57, 1280147.00,2024-09-01
2024-148-8,3618HAQD0, 1280147.00,2024-09-01
2024-148-8,3618HAQF5, 1493191.00,2024-09-01
2024-148-8,3618HAQG3, 1280147.00,2024-09-01
2024-148-8,3618HASR7, 153731.00,2024-09-01
2024-148-8,3618HAVA0, 150486.00,2024-09-01
2024-148-8,3618HAVB8, 282190.00,2024-09-01
2024-148-8,3618HAVC6, 112462.00,2024-09-01
2024-148-8,3618HBF57, 168253.00,2024-09-01
2024-148-8,3618HBF65, 78175.00,2024-09-01
2024-148-8,3618HBF73, 75035.00,2024-09-01
2024-148-8,3618HBF81, 72601.00,2024-09-01
2024-148-8,3618HBHC0, 72460.00,2024-09-01
2024-148-8,3618HBHD8, 79908.00,2024-09-01
2024-148-8,3618HBHE6, 72547.00,2024-09-01
2024-148-8,3618HBKY8, 86304.00,2024-09-01
2024-148-8,3618HCMW8, 105381.00,2024-09-01
2024-148-8,3618HCMX6, 79598.00,2024-09-01
2024-148-8,3618HCQS3, 124309.00,2024-09-01
2024-148-8,3618HCQT1, 93924.00,2024-09-01
2024-148-8,3618HCQU8, 207831.00,2024-09-01
2024-148-8,3618HCQV6, 190623.00,2024-09-01
2024-148-8,3618HCQW4, 166976.00,2024-09-01
2024-148-8,3618HEAA5, 101993.00,2024-09-01
2024-148-8,3618HET56, 133488.00,2024-09-01
2024-148-8,3618HEVP9, 95648.00,2024-09-01
2024-148-8,3618HFCF9, 465015.00,2024-09-01
2024-148-8,3618HFCH5, 1280147.00,2024-09-01
2024-148-8,3618HFGB4, 119618.00,2024-09-01
2024-148-8,3618HFGD0, 142869.00,2024-09-01
2024-148-8,3618HFGE8, 149100.00,2024-09-01
2024-148-8,3618HFGG3, 172150.00,2024-09-01
2024-148-8,3618HFGH1, 191820.00,2024-09-01
2024-148-8,3618HFJW5, 1280147.00,2024-09-01
2024-148-8,3618HFJX3, 1280147.00,2024-09-01
2024-148-8,3618HFJY1, 1920221.00,2024-09-01
2024-148-8,3618HFJZ8, 293714.00,2024-09-01
2024-148-8,3618HFMN1, 92944.00,2024-09-01
2024-148-8,3618HFMP6, 80220.00,2024-09-01
2024-148-8,3618HFMR2, 84376.00,2024-09-01
2024-148-8,3618HGN32, 85276.00,2024-09-01
2024-148-8,3618HH5U0, 110080.00,2024-09-01
2024-148-8,3618HH5V8, 83583.00,2024-09-01
2024-148-8,3618HHHB9, 73377.00,2024-09-01
2024-148-8,3618HHHE3, 73262.00,2024-09-01
2024-148-8,3618HHN48, 193656.00,2024-09-01
2024-148-8,3618HHN55, 2535667.00,2024-09-01
2024-148-8,3618HHN63, 3200369.00,2024-09-01
2024-148-8,3618HHN71, 1280147.00,2024-09-01
2024-148-8,3618HHN89, 3200369.00,2024-09-01
2024-148-8,3618HJRQ1, 794700.00,2024-09-01
2024-148-8,3618HJRS7, 728970.00,2024-09-01
2024-148-8,3618HK2U6, 136862.00,2024-09-01
2024-148-8,3618HK2V4, 143264.00,2024-09-01
2024-148-8,3618HK5A7, 82788.00,2024-09-01
2024-148-8,3618HK5B5, 89187.00,2024-09-01
2024-148-8,3618HK5F6, 147349.00,2024-09-01
2024-148-8,3618HK6D0, 711935.00,2024-09-01
2024-148-8,3618HK6E8, 1220000.00,2024-09-01
2024-148-8,3618HK6G3, 2080521.00,2024-09-01
2024-148-8,3618HKK93, 1280147.00,2024-09-01
2024-148-8,3618HL3B5, 112557.00,2024-09-01
2024-148-8,3618HL3C3, 119821.00,2024-09-01
2024-148-8,3618HL3D1, 151899.00,2024-09-01
2024-148-8,3618HLAY7, 754859.00,2024-09-01
2024-148-8,3618HLYJ4, 1104525.00,2024-09-01
2024-148-8,3618HMKF5, 330001.00,2024-09-01
2024-148-8,3618HMRD3, 1829088.00,2024-09-01
2024-148-8,3618HN2W6, 1136734.00,2024-09-01
2024-148-8,3618HN2Z9, 1091929.00,2024-09-01
2024-148-8,3618HN3C9, 660365.00,2024-09-01
2024-148-8,3618HN3J4, 2894045.00,2024-09-01
2024-148-8,3618HN3M7, 925816.00,2024-09-01
2024-148-8,3618HNWN3, 200901.00,2024-09-01
2024-148-8,3618HNWU7, 125028.00,2024-09-01
2024-148-8,3618HNX44, 205421.00,2024-09-01
2024-148-8,3618HNX69, 77441.00,2024-09-01
2024-148-8,3618HNX93, 124544.00,2024-09-01
2024-148-8,3618HNZD2, 199090.00,2024-09-01
2024-148-8,3618HNZF7, 169685.00,2024-09-01
2024-148-8,3618HQZF0, 874215.00,2024-09-01
2024-148-8,3618HQZG8, 1793082.00,2024-09-01
2024-148-8,3618HQZJ2, 907034.00,2024-09-01
2024-148-8,3618HRC55, 738428.00,2024-09-01
2024-148-8,3618HRC89, 808694.00,2024-09-01
2024-148-8,3618HSAN6, 84990.00,2024-09-01
2024-148-8,3618HSAW6, 82591.00,2024-09-01
2024-148-8,3618HSP83, 107014.00,2024-09-01
2024-148-8,3618HUQZ7, 153537.00,2024-09-01
2024-148-8,3618HUV65, 981320.00,2024-09-01
2024-148-8,3618HUV73, 1538082.00,2024-09-01
2024-148-8,3618HWFL6, 693816.00,2024-09-01
2024-148-8,3618HWFQ5, 961989.00,2024-09-01
2024-148-8,3618HXEQ4, 3557936.00,2024-09-01
2024-148-8,3618HY7D9, 1359522.00,2024-09-01
2024-148-8,3618HYEX7, 114552.00,2024-09-01
2024-148-8,3618HYEZ2, 167982.00,2024-09-01
2024-148-8,3618HYFG3, 137319.00,2024-09-01
2024-148-8,3618HYGH0, 891604.00,2024-09-01
2024-148-8,3618HYGK3, 733653.00,2024-09-01
2024-148-8,3618HYYT4, 736700.00,2024-09-01
2024-148-8,3618HYYV9, 852930.00,2024-09-01
2024-148-8,3618HYYW7, 914468.00,2024-09-01
2024-148-8,3618HYYX5, 789706.00,2024-09-01
2024-148-8,3618HYYY3, 702770.00,2024-09-01
2024-148-8,3618HYYZ0, 721143.00,2024-09-01
2024-148-8,3618HYZS5, 695091.00,2024-09-01
2024-148-8,3618HYZT3, 826099.00,2024-09-01
2024-148-8,3618J0KQ7, 998404.00,2024-09-01
2024-148-8,3618J0KR5, 1144801.00,2024-09-01
2024-148-8,3618J0KT1, 1343382.00,2024-09-01
2024-148-8,3618J0KU8, 751082.00,2024-09-01
2024-148-8,3618J1RA3, 745330.00,2024-09-01
2024-148-8,3618J1RB1, 1236222.00,2024-09-01
2024-148-8,3618J1WH2, 708532.00,2024-09-01
2024-148-8,3618J2C41, 1188927.00,2024-09-01
2024-148-8,3618J2E56, 73027.00,2024-09-01
2024-148-8,3618J3QB8, 782315.00,2024-09-01
2024-148-8,3618J7BX7, 1175613.00,2024-09-01
2024-148-8,3618J7WL0, 687229.00,2024-09-01
2024-148-8,3618J7WM8, 824226.00,2024-09-01
2024-148-8,3618J7WN6, 1266566.00,2024-09-01
2024-148-8,3618JACM3, 1112292.00,2024-09-01
2024-148-8,3618JACR2, 682861.00,2024-09-01
2024-148-8,3622ACTH3, 724298.00,2024-09-01
2024-148-8,3622ACTJ9, 1649990.00,2024-09-01
2024-148-9A,36202FTF3, 1010000.00,2024-09-01
2024-148-9A,3622AAEL4, 150000.00,2024-09-01
2024-148-9A,36241LYH3, 1000000.00,2024-09-01
2024-148-9B,36179UB35, 1252000.00,2024-09-01
2024-148-9C,36179TAP0, 500000.00,2024-09-01
2024-148-9C,36179TC37, 400000.00,2024-09-01
2024-148-9C,36179UH88, 200000.00,2024-09-01
2024-148-9C,36179UQ54, 470000.00,2024-09-01
2024-148-9C,3617G8XB4, 1617173.00,2024-09-01
2024-148-9C,3617HGBN3, 1472611.00,2024-09-01
2024-148-9C,3617HQ3B6, 1143115.00,2024-09-01
2024-148-9C,3617J6W91, 500000.00,2024-09-01
2024-148-9C,3617JSCM6, 1000000.00,2024-09-01
2024-148-9C,36180YN31, 1329737.00,2024-09-01
2024-148-9C,36184DX99, 1592996.00,2024-09-01
2024-148-9C,36202CZ48, 210000.00,2024-09-01
2024-148-9C,36202D2T7, 2000000.00,2024-09-01
2024-148-9C,36202DYY1, 2550000.00,2024-09-01
2024-148-9C,36202EQ28, 3265330.00,2024-09-01
2024-148-9C,36202FKR6, 1039045.00,2024-09-01
2024-148-9D,3620A9MD0, 1340498.00,2024-09-01
2024-148-9D,3620AL7M0, 300000.00,2024-09-01
2024-148-9D,3620ARHN4, 175000.00,2024-09-01
2024-148-9D,3622ACCE8, 45000.00,2024-09-01
2024-148-9D,36230NNX9, 500000.00,2024-09-01
2024-148-9D,36241KTZ1, 7000000.00,2024-09-01
2024-148-9D,36241KWC8, 1865000.00,2024-09-01
2024-148-9D,36241LGU4, 1282078.00,2024-09-01
2024-148-9D,36295QXL9, 3200000.00,2024-09-01
2024-148-9D,36296UZD5, 1000000.00,2024-09-01
2024-148-9E,36179Y4K7, 147746.00,2024-09-01
2024-148-9E,36179Y4L5, 141522.00,2024-09-01
2024-148-9E,36179Y4M3, 180359.00,2024-09-01
2024-148-9E,36179YZR8, 310580.00,2024-09-01
2024-148-10,38382U2G5, 122532.00,2024-09-01
2024-148-10,38383DDR6, 68196.00,2024-09-01
2024-148-10,38383FCH4, 136275.00,2024-09-01
2024-148-11,3622ACNH9, 50000000.00,2024-09-01
2024-148-11,3622ACNH9, 50000000.00,2024-09-01
2024-148-11,3622ACNH9, 7255902.00,2024-09-01
2024-148-T,3618H7VF6, 50285.00,2024-09-01
2024-149-1,3618HEKY2, 39067261.00,2024-09-01
2024-149-1,3618HFGK4, 17011035.00,2024-09-01
2024-149-1,3618HFHF4, 7794098.00,2024-09-01
2024-149-1,3618HGA85, 1619062.00,2024-09-01
2024-149-1,3618HGA93, 9730928.00,2024-09-01
2024-149-1,3618HGPN6, 1240363.00,2024-09-01
2024-149-1,3618HHLH1, 24246668.00,2024-09-01
2024-149-1,3618HLAZ4, 1083992.00,2024-09-01
2024-149-1,3618HLCU3, 1262738.00,2024-09-01
2024-149-1,3618HMGH6, 4702884.00,2024-09-01
2024-149-1,3618HMJS9, 845265.00,2024-09-01
2024-149-1,3618HMJT7, 10020955.00,2024-09-01
2024-149-1,3618HMM89, 12520668.00,2024-09-01
2024-149-1,3618HMPM5, 1816105.00,2024-09-01
2024-149-1,3618HMRA9, 9927952.00,2024-09-01
2024-149-1,3618HMRB7, 29935380.00,2024-09-01
2024-149-1,3618HN3Q8, 1041256.00,2024-09-01
2024-149-1,3618HNLC9, 3245943.00,2024-09-01
2024-149-1,3618HNVM6, 13219656.00,2024-09-01
2024-149-1,3618HNWW3, 1302471.00,2024-09-01
2024-149-1,3618HNWZ6, 1104350.00,2024-09-01
2024-149-1,3618HNYE1, 1444209.00,2024-09-01
2024-149-1,3618HSDB9, 1540581.00,2024-09-01
2024-149-1,3618HVG60, 2365501.00,2024-09-01
2024-149-1,3618HVGZ6, 2216106.00,2024-09-01
2024-149-1,3618HY4X8, 21010976.00,2024-09-01
2024-149-1,3618HY5Q2, 20897054.00,2024-09-01
2024-149-1,3618J15F6, 5766288.00,2024-09-01
2024-149-1,3618J2MP3, 29371492.00,2024-09-01
2024-149-1,3618J3MP1, 1555249.00,2024-09-01
2024-149-1,3618J6CN0, 3950306.00,2024-09-01
2024-149-1,3618J7DH0, 2842168.00,2024-09-01
2024-149-1,3618J8YM4, 13974048.00,2024-09-01
2024-149-1,3618J8YN2, 6879771.00,2024-09-01
2024-149-1,3618JBPR6, 4182531.00,2024-09-01
2024-149-1,3618JCAQ2, 29968056.00,2024-09-01
2024-149-1,3618JEME2, 9128737.00,2024-09-01
2024-149-1,3618JEYQ2, 25092432.00,2024-09-01
2024-149-1,3618JEZX6, 6254476.00,2024-09-01
2024-149-1,3618JKA43, 2872155.00,2024-09-01
2024-149-2,3618FW5V7, 457725.00,2024-09-01
2024-149-2,3618FW7J2, 785343.00,2024-09-01
2024-149-2,3618GDWL0, 333190.00,2024-09-01
2024-149-2,3618GH6Z9, 627747.00,2024-09-01
2024-149-2,3618GLLT7, 476711.00,2024-09-01
2024-149-2,3618GLN65, 206216.00,2024-09-01
2024-149-2,3618GQKR1, 3092230.00,2024-09-01
2024-149-2,3618GQQZ7, 463519.00,2024-09-01
2024-149-2,3618GQRK9, 834951.00,2024-09-01
2024-149-2,3618GS6R3, 303795.00,2024-09-01
2024-149-2,3618GSB55, 542578.00,2024-09-01
2024-149-2,3618GST80, 382520.00,2024-09-01
2024-149-2,3618GVYJ3, 773588.00,2024-09-01
2024-149-2,3618GWF52, 363813.00,2024-09-01
2024-149-2,3618GYP40, 284314.00,2024-09-01
2024-149-2,3618H0D61, 522697.00,2024-09-01
2024-149-2,3618H2G23, 1129354.00,2024-09-01
2024-149-2,3618H2GZ0, 1316516.00,2024-09-01
2024-149-2,3618H4DG1, 768873.00,2024-09-01
2024-149-2,3618H4JA8, 1367139.00,2024-09-01
2024-149-2,3618H6H31, 217372.00,2024-09-01
2024-149-2,3618H7HZ8, 311954.00,2024-09-01
2024-149-2,3618H7TP7, 3273099.00,2024-09-01
2024-149-2,3618H9N20, 1059687.00,2024-09-01
2024-149-2,3618HAJ48, 324456.00,2024-09-01
2024-149-2,3618HBF32, 196103.00,2024-09-01
2024-149-2,3618HBH97, 2741682.00,2024-09-01
2024-149-2,3618HBJA2, 1161171.00,2024-09-01
2024-149-2,3618HCTB7, 315783.00,2024-09-01
2024-149-2,3618HEHF7, 325010.00,2024-09-01
2024-149-2,3618HFF25, 327320.00,2024-09-01
2024-149-2,3618HFF33, 371145.00,2024-09-01
2024-149-2,3618HJGV2, 651751.00,2024-09-01
2024-149-2,3618HNMZ7, 308839.00,2024-09-01
2024-149-2,3618HRAB4, 425529.00,2024-09-01
2024-149-2,3618HRAQ1, 1644092.00,2024-09-01
2024-149-2,3618HSD45, 327314.00,2024-09-01
2024-149-2,3618HSSH0, 516314.00,2024-09-01
2024-149-2,3618HTJV7, 2428214.00,2024-09-01
2024-149-2,3618HTJW5, 599426.00,2024-09-01
2024-149-2,3618HVEV7, 318489.00,2024-09-01
2024-149-2,3618HY6H1, 3176352.00,2024-09-01
2024-149-2,3618HYY56, 399558.00,2024-09-01
2024-149-2,3618J2NK3, 1116860.00,2024-09-01
2024-149-2,3618J2NL1, 410251.00,2024-09-01
2024-149-2,3618J2NM9, 694954.00,2024-09-01
2024-149-2,3622ADF45, 40615738.00,2024-09-01
2024-149-2,3622ADF52, 9771646.00,2024-09-01
2024-149-2,3622ADF60, 12036384.00,2024-09-01
2024-149-3,36179X2H8, 8204429.00,2024-09-01
2024-149-3,36179X5E2, 9443703.00,2024-09-01
2024-149-3,36179XDD5, 34235.00,2024-09-01
2024-149-3,36179XVQ6, 57913020.00,2024-09-01
2024-149-3,36179YHP2, 1582896.00,2024-09-01
2024-149-3,36179YPD0, 44399321.00,2024-09-01
2024-149-4,36179X2G0, 13473405.00,2024-09-01
2024-149-4,36179X5D4, 651235.00,2024-09-01
2024-149-4,36179XVP8, 42459361.00,2024-09-01
2024-149-4,36179XX27, 23695879.00,2024-09-01
2024-149-4,36179YAN4, 8271510.00,2024-09-01
2024-149-4,36179YDF8, 1696907.00,2024-09-01
2024-149-4,36179YKN3, 563447.00,2024-09-01
2024-149-4,36179YPC2, 1117137.00,2024-09-01
2024-149-4,36179YRD8, 1452415.00,2024-09-01
2024-149-5,3618FRV80, 384727.00,2024-09-01
2024-149-5,3618FRV98, 339748.00,2024-09-01
2024-149-5,3618FW5V7, 244334.00,2024-09-01
2024-149-5,3618FW7J2, 419216.00,2024-09-01
2024-149-5,3618FWYT0, 471975.00,2024-09-01
2024-149-5,3618FXC70, 428378.00,2024-09-01
2024-149-5,3618FXCH8, 261711.00,2024-09-01
2024-149-5,3618GLLS9, 232347.00,2024-09-01
2024-149-5,3618GLN57, 220999.00,2024-09-01
2024-149-5,3618GM5P1, 229885.00,2024-09-01
2024-149-5,3618GQQZ7, 247427.00,2024-09-01
2024-149-5,3618GQRK9, 445697.00,2024-09-01
2024-149-5,3618GQRN3, 482558.00,2024-09-01
2024-149-5,3618GRT58, 282504.00,2024-09-01
2024-149-5,3618GSB55, 289628.00,2024-09-01
2024-149-5,3618GST98, 232226.00,2024-09-01
2024-149-5,3618GVQT0, 594558.00,2024-09-01
2024-149-5,3618GVYJ3, 412942.00,2024-09-01
2024-149-5,3618GWF45, 290062.00,2024-09-01
2024-149-5,3618GX7B6, 1078022.00,2024-09-01
2024-149-5,3618GXKR6, 346009.00,2024-09-01
2024-149-5,3618GYPY4, 457962.00,2024-09-01
2024-149-5,3618H0D53, 302965.00,2024-09-01
2024-149-5,3618H0D61, 279016.00,2024-09-01
2024-149-5,3618H0QT7, 243003.00,2024-09-01
2024-149-5,3618H0Z42, 534871.00,2024-09-01
2024-149-5,3618H1AV7, 227750.00,2024-09-01
2024-149-5,3618H27C1, 820652.00,2024-09-01
2024-149-5,3618H2F32, 209390.00,2024-09-01
2024-149-5,3618H2GY3, 1786125.00,2024-09-01
2024-149-5,3618H2GZ0, 702757.00,2024-09-01
2024-149-5,3618H2HJ5, 1362579.00,2024-09-01
2024-149-5,3618H35U1, 2034060.00,2024-09-01
2024-149-5,3618H3FV8, 233097.00,2024-09-01
2024-149-5,3618H4DG1, 410425.00,2024-09-01
2024-149-5,3618H4H93, 1507050.00,2024-09-01
2024-149-5,3618H4JA8, 729780.00,2024-09-01
2024-149-5,3618H4JU4, 881617.00,2024-09-01
2024-149-5,3618H4XB0, 224094.00,2024-09-01
2024-149-5,3618H54Q6, 324050.00,2024-09-01
2024-149-5,3618H5JB3, 212701.00,2024-09-01
2024-149-5,3618H5TC0, 338510.00,2024-09-01
2024-149-5,3618H7GC0, 263771.00,2024-09-01
2024-149-5,3618H7HZ8, 166522.00,2024-09-01
2024-149-5,3618H7TM4, 1826794.00,2024-09-01
2024-149-5,3618H7TN2, 3634923.00,2024-09-01
2024-149-5,3618H7TP7, 1747183.00,2024-09-01
2024-149-5,3618H7VY5, 737213.00,2024-09-01
2024-149-5,3618H8JD3, 428606.00,2024-09-01
2024-149-5,3618H8XP0, 768820.00,2024-09-01
2024-149-5,3618H8Y38, 828443.00,2024-09-01
2024-149-5,3618H8YF1, 865713.00,2024-09-01
2024-149-5,3618HAJ22, 223940.00,2024-09-01
2024-149-5,3618HAJ30, 207527.00,2024-09-01
2024-149-5,3618HAJ48, 173195.00,2024-09-01
2024-149-5,3618HAKK0, 259968.00,2024-09-01
2024-149-5,3618HBH71, 357425.00,2024-09-01
2024-149-5,3618HBH89, 239734.00,2024-09-01
2024-149-5,3618HBH97, 1463512.00,2024-09-01
2024-149-5,3618HCTB7, 168565.00,2024-09-01
2024-149-5,3618HDAQ2, 317423.00,2024-09-01
2024-149-5,3618HEHB6, 279633.00,2024-09-01
2024-149-5,3618HFE34, 423477.00,2024-09-01
2024-149-5,3618HFF25, 174724.00,2024-09-01
2024-149-5,3618HFWK6, 230431.00,2024-09-01
2024-149-5,3618HJ5T9, 247029.00,2024-09-01
2024-149-5,3618HJ5U6, 231435.00,2024-09-01
2024-149-5,3618HJFB7, 335705.00,2024-09-01
2024-149-5,3618HJGV2, 347905.00,2024-09-01
2024-149-5,3618HJRD0, 212570.00,2024-09-01
2024-149-5,3618HJSU1, 1108772.00,2024-09-01
