"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-05-01","'3138EQE65'","MBS","UMBS MORTPASS 4.5% 08/40","30yr",,,,,"1866392391.83",,,,,,"Y"
"2024-05-01","'36179W2U1'","MBS","GNMA II 2.5% 04/52","30yr",,,,,"1861340574.64",,,,,,""
"2024-05-01","'3132D6AL4'","MBS","UMBS MORTPASS 2% 07/36","15yr",,,,,"1853111184.14",,,,,,""
"2024-05-01","'31418DXH0'","MBS","UMBS MORTPASS 2% 03/36","15yr",,,,,"1833834809.64",,,,,,""
"2024-05-01","'3140XM6U5'","MBS","UMBS MORTPASS 2.5% 05/41","Other",,,,,"1828541371.19",,,,,,"Y"
"2024-05-01","'36179W5C8'","MBS","GNMA II MORTPASS 3% 05/52","30yr",,,,,"1786186454.22",,,,,,""
"2024-05-01","'3132D56V9'","MBS","UMBS MORTPASS 2% 01/36","15yr",,,,,"1755080193.52",,,,,,""
"2024-05-01","'3138EQGA4'","MBS","UMBS MORTPASS 4.5% 09/42","30yr",,,,,"1731075297.35",,,,,,"Y"
"2024-05-01","'3132D6BD1'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"1718894742.79",,,,,,""
"2024-05-01","'31418EAS9'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"1692785531.59",,,,,,""
"2024-05-01","'3132D56Q0'","MBS","UMBS MORTPASS 2% 12/35","15yr",,,,,"1690693504.13",,,,,,""
"2024-05-01","'3132A82N8'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"1683308631.97",,,,,,""
"2024-05-01","'31418DJR4'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"1671652411.87",,,,,,""
"2024-05-01","'3140J57J2'","MBS","UMBS MORTPASS 4% 02/47","30yr",,,,,"1667567555.28",,,,,,"Y"
"2024-05-01","'3132D6AP5'","MBS","UMBS MORTPASS 1.5% 08/36","15yr",,,,,"1666418190.84",,,,,,""
"2024-05-01","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"1665362084.47",,,,,,""
"2024-05-01","'3132CXFR8'","MBS","UMBS MORTPASS 1.5% 11/35","15yr",,,,,"1651341971.80",,,,,,"Y"
"2024-05-01","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"1638132308.67",,,,,,""
"2024-05-01","'3132AENC6'","MBS","UMBS MORTPASS 3% 01/33","15yr",,,,,"1637329146.64",,,,,,""
"2024-05-01","'3138EQE57'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"1627296499.67",,,,,,"Y"
"2024-05-01","'3138ETKJ4'","MBS","UMBS MORTPASS 3.5% 04/45","30yr",,,,,"1611891676.34",,,,,,"Y"
"2024-05-01","'36179WFH6'","MBS","GNMA II MORTPASS 3% 05/51","30yr",,,,,"1601511207.04",,,,,,""
"2024-05-01","'3132D6AX8'","MBS","UMBS MORTPASS 1.5% 10/36","15yr",,,,,"1588222837.74",,,,,,""
"2024-05-01","'31418DKT8'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"1582007251.57",,,,,,""
"2024-05-01","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"1579827087.86",,,,,,""
"2024-05-01","'3132AAYL2'","MBS","UMBS MORTPASS 4% 05/45","30yr",,,,,"1575811196.83",,,,,,""
"2024-05-01","'3138ETK21'","MBS","UMBS MORTPASS 4% 02/45","30yr",,,,,"1569657370.44",,,,,,"Y"
"2024-05-01","'36179U4B5'","MBS","GNMA II MORTPASS 3% 10/49","30yr",,,,,"1568662167.76",,,,,,""
"2024-05-01","'36179XFG6'","MBS","GNMA II MORTPASS 4% 09/52","30yr",,,,,"1563805934.91",,,,,,""
"2024-05-01","'3132AAYK4'","MBS","UMBS MORTPASS 4% 05/44","30yr",,,,,"1553508153.03",,,,,,""
"2024-05-01","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"1546978238.94",,,,,,""
"2024-05-01","'3140XPHZ5'","MBS","UMBS MORTPASS 3% 04/32","15yr",,,,,"1538175006.88",,,,,,"Y"
"2024-05-01","'36179M5L0'","MBS","GNMA II MORTPASS 3% 03/43","30yr",,,,,"1525519668.59",,,,,,""
"2024-05-01","'31418DXG2'","MBS","UMBS MORTPASS 1.5% 03/36","15yr",,,,,"1520616165.13",,,,,,""
"2024-05-01","'3140J5G29'","MBS","UMBS MORTPASS 3% 03/46","30yr",,,,,"1482712256.51",,,,,,"Y"
"2024-05-01","'3140XNJC9'","MBS","UMBS MORTPASS 3.5% 12/49","30yr",,,,,"1482684655.05",,,,,,"Y"
"2024-05-01","'3622AADG6'","MBS","GNMA I 3.5% 10/43","30yr",,,,,"1461610345.73",,,,,,"Y"
"2024-05-01","'31418DN65'","MBS","UMBS MORTPASS 2% 05/35","15yr",,,,,"1456946782.61",,,,,,""
"2024-05-01","'3132D6AT7'","MBS","UMBS MORTPASS 1.5% 09/36","15yr",,,,,"1450112253.36",,,,,,""
"2024-05-01","'3132E06S6'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"1442399112.03",,,,,,"Y"
"2024-05-01","'31418DPC0'","MBS","UMBS MORTPASS 2% 05/50","30yr",,,,,"1437835733.70",,,,,,""
"2024-05-01","'3138ETRD0'","MBS","UMBS MORTPASS 3% 10/44","30yr",,,,,"1431248380.33",,,,,,"Y"
"2024-05-01","'31418DV66'","MBS","UMBS MORTPASS 1.5% 01/51","30yr",,,,,"1412535651.79",,,,,,""
"2024-05-01","'3140XPQR3'","MBS","UMBS MORTPASS 2.5% 04/35","15yr",,,,,"1402680601.77",,,,,,"Y"
"2024-05-01","'3132D55D0'","MBS","UMBS MORTPASS 2% 05/35","15yr",,,,,"1402140835.50",,,,,,""
"2024-05-01","'3132AAZS6'","MBS","UMBS MORTPASS 4% 12/44","30yr",,,,,"1397704471.77",,,,,,""
"2024-05-01","'36179MVR8'","MBS","GNMA II MORTPASS 3% 12/42","30yr",,,,,"1397192156.58",,,,,,""
"2024-05-01","'36179VSF8'","MBS","GNMA II MORTPASS 2% 08/50","30yr",,,,,"1396424864.74",,,,,,""
"2024-05-01","'3132CXCW0'","MBS","UMBS MORTPASS 2.5% 07/35","15yr",,,,,"1383226571.40",,,,,,"Y"
"2024-05-01","'31418DWX6'","MBS","UMBS MORTPASS 2% 02/36","15yr",,,,,"1377671499.64",,,,,,""
"2024-05-01","'3140X5D91'","MBS","UMBS MORTPASS 4% 06/47","30yr",,,,,"1368430120.65",,,,,,"Y"
"2024-05-01","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"1364182231.95",,,,,,""
"2024-05-01","'31418EJF8'","MBS","UMBS MORTPASS 5% 09/52","30yr",,,,,"1349746579.11",,,,,,""
"2024-05-01","'36179VBF6'","MBS","GNMA II MORTPASS 3% 12/49","30yr",,,,,"1338608449.97",,,,,,""
"2024-05-01","'3140XPH93'","MBS","UMBS MORTPASS 5.5% 05/40","30yr",,,,,"1322333542.10",,,,,,"Y"
"2024-05-01","'36179UXS6'","MBS","GNMA II MORTPASS 3% 08/49","30yr",,,,,"1305310067.55",,,,,,""
"2024-05-01","'3140XPQS1'","MBS","UMBS MORTPASS 3% 02/33","15yr",,,,,"1259783199.16",,,,,,"Y"
"2024-05-01","'31418DP97'","MBS","UMBS MORTPASS 2% 06/50","30yr",,,,,"1253064193.00",,,,,,""
"2024-05-01","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"1236097981.83",,,,,,""
"2024-05-01","'36179VN30'","MBS","GNMA II MORTPASS 3% 06/50","30yr",,,,,"1221552088.31",,,,,,""
"2024-05-01","'36179WR34'","MBS","GNMA II MORTPASS 3% 11/51","30yr",,,,,"1220290911.94",,,,,,""
"2024-05-01","'3138ETAD8'","MBS","UMBS MORTPASS 4% 02/43","30yr",,,,,"1185917108.64",,,,,,"Y"
"2024-05-01","'36179WJS8'","MBS","GNMA II MORTPASS 3% 07/51","30yr",,,,,"1180535780.23",,,,,,""
"2024-05-01","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"1168968921.65",,,,,,""
"2024-05-01","'36179VDN7'","MBS","GNMA II MORTPASS 3% 01/50","30yr",,,,,"1162354662.19",,,,,,""
"2024-05-01","'3132ACFT2'","MBS","UMBS MORTPASS 4% 08/46","30yr",,,,,"1150526568.63",,,,,,""
"2024-05-01","'31418DFQ0'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"1148009819.40",,,,,,""
"2024-05-01","'36179MSW1'","MBS","GNMA II MORTPASS 3% 11/42","30yr",,,,,"1145771545.27",,,,,,""
"2024-05-01","'31418D6G2'","MBS","UMBS MORTPASS 2% 11/36","15yr",,,,,"1136444804.64",,,,,,""
"2024-05-01","'3622AAD92'","MBS","GNMA I 4.5% 01/40","30yr",,,,,"1130477623.16",,,,,,"Y"
"2024-05-01","'3138EQRP9'","MBS","UMBS MORTPASS 4% 06/43","30yr",,,,,"1126577440.91",,,,,,"Y"
"2024-05-01","'36179UZT2'","MBS","GNMA II 3.5% 09/49","30yr",,,,,"1124667236.98",,,,,,""
"2024-05-01","'36179VHR4'","MBS","GNMA II 2.5% 03/50","30yr",,,,,"1119868763.19",,,,,,""
"2024-05-01","'31418DGL0'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"1118285928.55",,,,,,""
"2024-05-01","'3132AESZ0'","MBS","UMBS MORTPASS 3% 12/31","15yr",,,,,"1102943596.10",,,,,,""
"2024-05-01","'3140XM6C5'","MBS","UMBS MORTPASS 2% 02/32","15yr",,,,,"1101850966.83",,,,,,"Y"
"2024-05-01","'36179RLP2'","MBS","GNMA II 3.5% 08/45","30yr",,,,,"1099316372.98",,,,,,""
"2024-05-01","'36179VDM9'","MBS","GNMA II 2.5% 01/50","30yr",,,,,"1093109115.21",,,,,,""
"2024-05-01","'3132D6BH2'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"1075390626.18",,,,,,""
"2024-05-01","'36179NDQ8'","MBS","GNMA II MORTPASS 3% 05/43","30yr",,,,,"1071581361.05",,,,,,""
"2024-05-01","'31418DUF7'","MBS","UMBS MORTPASS 1.5% 11/50","30yr",,,,,"1065094832.62",,,,,,""
"2024-05-01","'31418EBD1'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"1060697778.87",,,,,,""
"2024-05-01","'36179WQB7'","MBS","GNMA II MORTPASS 3% 10/51","30yr",,,,,"1059542447.70",,,,,,""
"2024-05-01","'3132D6BM1'","MBS","UMBS MORTPASS 1.5% 03/37","15yr",,,,,"1057747528.15",,,,,,""
"2024-05-01","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"1046253903.44",,,,,,""
"2024-05-01","'3132AETN6'","MBS","UMBS MORTPASS 2.5% 05/31","15yr",,,,,"1044521588.79",,,,,,""
"2024-05-01","'3132AERG3'","MBS","UMBS MORTPASS 3% 11/31","15yr",,,,,"1035195964.20",,,,,,""
"2024-05-01","'36179NBA5'","MBS","GNMA II MORTPASS 3% 04/43","30yr",,,,,"1011378094.48",,,,,,""
"2024-05-01","'3132AET63'","MBS","UMBS MORTPASS 4% 02/47","30yr",,,,,"1007890238.93",,,,,,""
"2024-05-01","'3132AETP1'","MBS","UMBS MORTPASS 3% 09/32","15yr",,,,,"1000494965.86",,,,,,""
"2024-05-01","'36179UZS4'","MBS","GNMA II MORTPASS 3% 09/49","30yr",,,,,"986470002.50",,,,,,""
"2024-05-01","'36179SNU7'","MBS","GNMA II MORTPASS 3% 10/46","30yr",,,,,"967634690.02",,,,,,""
"2024-05-01","'36179U4C3'","MBS","GNMA II 3.5% 10/49","30yr",,,,,"958163386.68",,,,,,""
"2024-05-01","'3138ETP59'","MBS","UMBS MORTPASS 4% 03/45","30yr",,,,,"951594393.60",,,,,,"Y"
"2024-05-01","'3132E06P2'","MBS","UMBS MORTPASS 3.5% 12/49","30yr",,,,,"946285900.23",,,,,,"Y"
"2024-05-01","'36179XDF0'","MBS","GNMA II MORTPASS 5% 08/52","30yr",,,,,"938678246.16",,,,,,""
"2024-05-01","'31418DQF2'","MBS","UMBS MORTPASS 2.5% 06/35","15yr",,,,,"930961555.56",,,,,,""
"2024-05-01","'3138EQF98'","MBS","UMBS MORTPASS 4% 01/41","30yr",,,,,"929911346.22",,,,,,"Y"
"2024-05-01","'3132E0V66'","MBS","UMBS MORTPASS 4% 04/50","30yr",,,,,"927966842.83",,,,,,"Y"
"2024-05-01","'3140J6GK7'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"926100311.66",,,,,,""
"2024-05-01","'31418DWW8'","MBS","UMBS MORTPASS 1.5% 02/36","15yr",,,,,"922341820.10",,,,,,""
"2024-05-01","'3138EQGC0'","MBS","UMBS MORTPASS 4.5% 01/41","30yr",,,,,"913616558.07",,,,,,"Y"
"2024-05-01","'36179RF87'","MBS","GNMA II MORTPASS 3% 06/45","30yr",,,,,"910608565.76",,,,,,""
"2024-05-01","'36179UXT4'","MBS","GNMA II 3.5% 08/49","30yr",,,,,"910044431.33",,,,,,""
"2024-05-01","'36179VFN5'","MBS","GNMA II 2.5% 02/50","30yr",,,,,"892319088.30",,,,,,""
"2024-05-01","'36179XFH4'","MBS","GNMA II 4.5% 09/52","30yr",,,,,"890897828.17",,,,,,""
"2024-05-01","'36179U6U1'","MBS","GNMA II MORTPASS 3% 11/49","30yr",,,,,"883183303.05",,,,,,""
"2024-05-01","'36179VBE9'","MBS","GNMA II 2.5% 12/49","30yr",,,,,"882709291.49",,,,,,""
"2024-05-01","'36179XDE3'","MBS","GNMA II 4.5% 08/52","30yr",,,,,"878212656.66",,,,,,""
"2024-05-01","'31418EHK9'","MBS","UMBS MORTPASS 4.5% 09/52","30yr",,,,,"875556465.55",,,,,,""
"2024-05-01","'36179RNW5'","MBS","GNMA II 3.5% 09/45","30yr",,,,,"866499293.00",,,,,,""
"2024-05-01","'36179SLS4'","MBS","GNMA II 3.5% 09/46","30yr",,,,,"860891357.00",,,,,,""
"2024-05-01","'3138EQV90'","MBS","UMBS MORTPASS 4% 09/42","30yr",,,,,"860556629.59",,,,,,"Y"
"2024-05-01","'36179MAX8'","MBS","GNMA II 3.5% 04/42","30yr",,,,,"860462390.66",,,,,,""
"2024-05-01","'3140X5R88'","MBS","UMBS MORTPASS 3% 01/48","30yr",,,,,"858730218.26",,,,,,"Y"
"2024-05-01","'36179S5L7'","MBS","GNMA II 3.5% 05/47","30yr",,,,,"849000378.49",,,,,,""
"2024-05-01","'36179U6V9'","MBS","GNMA II 3.5% 11/49","30yr",,,,,"846952966.43",,,,,,""
"2024-05-01","'31418ECC2'","MBS","UMBS MORTPASS 1.5% 03/37","15yr",,,,,"832107840.71",,,,,,""
"2024-05-01","'3138EQQ62'","MBS","UMBS MORTPASS 4.5% 01/42","30yr",,,,,"830403220.61",,,,,,"Y"
"2024-05-01","'36179RBX6'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"824136054.51",,,,,,""
"2024-05-01","'36179NLD8'","MBS","GNMA II 3.5% 08/43","30yr",,,,,"821223625.59",,,,,,""
"2024-05-01","'36179SGL5'","MBS","GNMA II 3.5% 07/46","30yr",,,,,"820757330.69",,,,,,""
"2024-05-01","'36179WZB7'","MBS","GNMA II 3.5% 03/52","30yr",,,,,"820662879.28",,,,,,""
"2024-05-01","'36179RJE0'","MBS","GNMA II 3.5% 07/45","30yr",,,,,"819204873.51",,,,,,""
"2024-05-01","'36179RXD6'","MBS","GNMA II 3.5% 01/46","30yr",,,,,"815543386.43",,,,,,""
"2024-05-01","'36179TEZ4'","MBS","GNMA II 3.5% 08/47","30yr",,,,,"813534389.77",,,,,,""
"2024-05-01","'36179NH92'","MBS","GNMA II MORTPASS 3% 07/43","30yr",,,,,"812547418.32",,,,,,""
"2024-05-01","'3138EQE40'","MBS","UMBS MORTPASS 4.5% 11/42","30yr",,,,,"810811624.78",,,,,,"Y"
"2024-05-01","'3140XNJE5'","MBS","UMBS MORTPASS 4.5% 06/49","30yr",,,,,"801442693.27",,,,,,"Y"
"2024-05-01","'3132DSYY2'","MBS","UMBS MORTPASS 3% 12/48","30yr",,,,,"800016950.38",,,,,,"Y"
"2024-05-01","'36179SUU9'","MBS","GNMA II MORTPASS 3% 01/47","30yr",,,,,"796871480.72",,,,,,""
"2024-05-01","'36179TAK1'","MBS","GNMA II 3.5% 06/47","30yr",,,,,"792814971.50",,,,,,""
"2024-05-01","'36179Q6P1'","MBS","GNMA II 3.5% 03/45","30yr",,,,,"791893095.52",,,,,,""
"2024-05-01","'3132CXCV2'","MBS","UMBS MORTPASS 2% 06/37","15yr",,,,,"791596182.30",,,,,,"Y"
"2024-05-01","'36179RZT9'","MBS","GNMA II 3.5% 02/46","30yr",,,,,"788223133.31",,,,,,""
"2024-05-01","'36179MQN3'","MBS","GNMA II MORTPASS 3% 10/42","30yr",,,,,"777748187.75",,,,,,""
"2024-05-01","'36179SNV5'","MBS","GNMA II 3.5% 10/46","30yr",,,,,"776847054.19",,,,,,""
"2024-05-01","'3138EQ7B2'","MBS","UMBS MORTPASS 4% 04/43","30yr",,,,,"775864035.78",,,,,,"Y"
"2024-05-01","'36179QT43'","MBS","GNMA II 3.5% 11/44","30yr",,,,,"768722892.89",,,,,,""
"2024-05-01","'3140X5JR5'","MBS","UMBS MORTPASS 3.5% 03/44","30yr",,,,,"762259588.09",,,,,,"Y"
"2024-05-01","'3138ETUY0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"743187807.15",,,,,,"Y"
"2024-05-01","'31418D7K2'","MBS","UMBS MORTPASS 2% 12/36","15yr",,,,,"740486712.09",,,,,,""
"2024-05-01","'36179MCZ1'","MBS","GNMA II 3.5% 05/42","30yr",,,,,"732338589.24",,,,,,""
"2024-05-01","'36179RJD2'","MBS","GNMA II MORTPASS 3% 07/45","30yr",,,,,"731199328.88",,,,,,""
"2024-05-01","'36179S2P1'","MBS","GNMA II 3.5% 04/47","30yr",,,,,"729079523.22",,,,,,""
"2024-05-01","'3140XN6W9'","MBS","UMBS MORTPASS 4.5% 02/50","30yr",,,,,"728661975.08",,,,,,"Y"
"2024-05-01","'36179RF95'","MBS","GNMA II 3.5% 06/45","30yr",,,,,"722082594.17",,,,,,""
"2024-05-01","'36179XBS4'","MBS","GNMA II 3.5% 07/52","30yr",,,,,"719145358.39",,,,,,""
"2024-05-01","'36179RD71'","MBS","GNMA II 3.5% 05/45","30yr",,,,,"712711415.44",,,,,,""
"2024-05-01","'36179U4A7'","MBS","GNMA II 2.5% 10/49","30yr",,,,,"698147719.50",,,,,,""
"2024-05-01","'3140X5JQ7'","MBS","UMBS MORTPASS 3% 09/43","30yr",,,,,"684555927.43",,,,,,"Y"
"2024-05-01","'36179QYS4'","MBS","GNMA II 3.5% 01/45","30yr",,,,,"679229655.89",,,,,,""
"2024-05-01","'31418DQ54'","MBS","UMBS MORTPASS 2.5% 07/35","15yr",,,,,"669685491.84",,,,,,""
"2024-05-01","'36179SQW0'","MBS","GNMA II 3.5% 11/46","30yr",,,,,"662142171.56",,,,,,""
"2024-05-01","'3622AADF8'","MBS","GNMA I MORTPASS 5% 04/40","30yr",,,,,"658894813.77",,,,,,"Y"
"2024-05-01","'36179SQV2'","MBS","GNMA II MORTPASS 3% 11/46","30yr",,,,,"658392217.06",,,,,,""
"2024-05-01","'3138ETE36'","MBS","UMBS MORTPASS 4% 12/42","30yr",,,,,"649979892.25",,,,,,"Y"
"2024-05-01","'36179QRY9'","MBS","GNMA II 3.5% 10/44","30yr",,,,,"646591820.05",,,,,,""
"2024-05-01","'3132CXA69'","MBS","UMBS MORTPASS 2.5% 04/35","15yr",,,,,"646348883.30",,,,,,"Y"
"2024-05-01","'31418DHL9'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"645842202.87",,,,,,""
"2024-05-01","'36179UXU1'","MBS","GNMA II MORTPASS 4% 08/49","30yr",,,,,"645745432.74",,,,,,""
"2024-05-01","'3132AAZX5'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"639953428.37",,,,,,""
"2024-05-01","'3138EQE32'","MBS","UMBS MORTPASS 4% 06/40","30yr",,,,,"631952430.70",,,,,,"Y"
"2024-05-01","'3132DWBS1'","MBS","UMBS MORTPASS 1.5% 06/51","30yr",,,,,"630262867.06",,,,,,""
"2024-05-01","'36179NJA7'","MBS","GNMA II 3.5% 07/43","30yr",,,,,"628095697.02",,,,,,""
"2024-05-01","'3140XPH77'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"621310373.44",,,,,,"Y"
"2024-05-01","'31418ED64'","MBS","UMBS MORTPASS 3% 06/52","30yr",,,,,"620110556.81",,,,,,""
"2024-05-01","'3138ETRL2'","MBS","UMBS MORTPASS 3% 07/29","15yr",,,,,"615907369.87",,,,,,"Y"
"2024-05-01","'3133AQXR3'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"613333602.05",,,,,,""
"2024-05-01","'31418EDC1'","MBS","UMBS MORTPASS 2.5% 05/52","30yr",,,,,"601575287.83",,,,,,""
"2024-05-01","'31418EJ68'","MBS","UMBS MORTPASS 4.5% 10/52","30yr",,,,,"594306609.74",,,,,,""
"2024-05-01","'36179UV90'","MBS","GNMA II MORTPASS 4% 07/49","30yr",,,,,"593834988.05",,,,,,""
"2024-05-01","'3132D6BX7'","MBS","UMBS MORTPASS 2.5% 05/37","15yr",,,,,"593801400.03",,,,,,""
"2024-05-01","'36179QBG5'","MBS","GNMA II MORTPASS 4% 04/44","30yr",,,,,"591287642.88",,,,,,""
"2024-05-01","'3138EQQ70'","MBS","UMBS MORTPASS 4.5% 09/41","30yr",,,,,"589497899.72",,,,,,"Y"
"2024-05-01","'36179QWE7'","MBS","GNMA II 3.5% 12/44","30yr",,,,,"588642939.61",,,,,,""
"2024-05-01","'3132E0V74'","MBS","UMBS MORTPASS 4.5% 02/49","30yr",,,,,"587215554.17",,,,,,"Y"
"2024-05-01","'3138ETE28'","MBS","UMBS MORTPASS 4% 04/43","30yr",,,,,"584170274.99",,,,,,"Y"
"2024-05-01","'36179SUV7'","MBS","GNMA II 3.5% 01/47","30yr",,,,,"580196678.46",,,,,,""
"2024-05-01","'36179XFJ0'","MBS","GNMA II MORTPASS 5% 09/52","30yr",,,,,"577115797.79",,,,,,""
"2024-05-01","'36179Q6N6'","MBS","GNMA II MORTPASS 3% 03/45","30yr",,,,,"558866709.26",,,,,,""
"2024-05-01","'3138EGPC2'","MBS","UMBS MORTPASS 5% 04/40","30yr",,,,,"557421421.49",,,,,,"Y"
"2024-05-01","'3140XN6T6'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"556427269.17",,,,,,"Y"
"2024-05-01","'3132DV6R1'","MBS","UMBS MORTPASS 2% 06/50","30yr",,,,,"556365476.89",,,,,,""
"2024-05-01","'36179SJT5'","MBS","GNMA II 3.5% 08/46","30yr",,,,,"555363863.10",,,,,,""
"2024-05-01","'36179U6T4'","MBS","GNMA II 2.5% 11/49","30yr",,,,,"553328736.66",,,,,,""
"2024-05-01","'31418EHP8'","MBS","UMBS MORTPASS 5% 08/52","30yr",,,,,"551556735.81",,,,,,""
"2024-05-01","'36179RQ28'","MBS","GNMA II 3.5% 10/45","30yr",,,,,"549829137.19",,,,,,""
"2024-05-01","'3132DSTG7'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"546221595.93",,,,,,"Y"
"2024-05-01","'3138ETRG3'","MBS","UMBS MORTPASS 3.5% 09/44","30yr",,,,,"540399992.13",,,,,,"Y"
"2024-05-01","'3132AAZU1'","MBS","UMBS MORTPASS 4% 03/45","30yr",,,,,"540079027.83",,,,,,""
"2024-05-01","'3140XN7M0'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"538182022.89",,,,,,"Y"
"2024-05-01","'36179QPG0'","MBS","GNMA II 3.5% 09/44","30yr",,,,,"532348890.71",,,,,,""
"2024-05-01","'31418DN73'","MBS","UMBS MORTPASS 2.5% 05/35","15yr",,,,,"529019476.88",,,,,,""
"2024-05-01","'36179RLN7'","MBS","GNMA II MORTPASS 3% 08/45","30yr",,,,,"528100998.14",,,,,,""
"2024-05-01","'3140XPJC4'","MBS","UMBS MORTPASS 3% 09/40","Other",,,,,"527629362.28",,,,,,"Y"
"2024-05-01","'3138EGF33'","MBS","UMBS MORTPASS 5% 06/40","30yr",,,,,"514767523.23",,,,,,"Y"
"2024-05-01","'3140J8CC5'","MBS","UMBS MORTPASS 3% 01/32","15yr",,,,,"514181049.52",,,,,,"Y"
"2024-05-01","'36179N2K3'","MBS","GNMA II MORTPASS 4% 02/44","30yr",,,,,"511590662.60",,,,,,""
"2024-05-01","'31418EDH0'","MBS","UMBS MORTPASS 2.5% 05/37","15yr",,,,,"508102661.76",,,,,,""
"2024-05-01","'36179UV74'","MBS","GNMA II MORTPASS 3% 07/49","30yr",,,,,"506219266.43",,,,,,""
"2024-05-01","'3132DWDE0'","MBS","UMBS MORTPASS 3% 03/52","30yr",,,,,"503048171.25",,,,,,""
"2024-05-01","'3140XPJB6'","MBS","UMBS MORTPASS 2% 03/32","Other",,,,,"501338888.80",,,,,,"Y"
"2024-05-01","'36179WLQ9'","MBS","GNMA II MORTPASS 3% 08/51","30yr",,,,,"499979614.86",,,,,,""
"2024-05-01","'3132AERE8'","MBS","UMBS MORTPASS 2.5% 02/33","15yr",,,,,"498867554.10",,,,,,""
"2024-05-01","'36179SEH6'","MBS","GNMA II 3.5% 06/46","30yr",,,,,"498407611.57",,,,,,""
"2024-05-01","'36179WG44'","MBS","GNMA II MORTPASS 3% 06/51","30yr",,,,,"494593182.87",,,,,,""
"2024-05-01","'3138ETUX2'","MBS","UMBS MORTPASS 3.5% 01/45","30yr",,,,,"493169911.45",,,,,,"Y"
"2024-05-01","'36179NTE8'","MBS","GNMA II MORTPASS 4% 11/43","30yr",,,,,"492912588.31",,,,,,""
"2024-05-01","'36179NVN5'","MBS","GNMA II 3.5% 12/43","30yr",,,,,"488136823.12",,,,,,""
"2024-05-01","'36179NQ43'","MBS","GNMA II 3.5% 10/43","30yr",,,,,"487979488.51",,,,,,""
"2024-05-01","'36179RD63'","MBS","GNMA II MORTPASS 3% 05/45","30yr",,,,,"486677208.39",,,,,,""
"2024-05-01","'36179SB89'","MBS","GNMA II 3.5% 05/46","30yr",,,,,"485701624.92",,,,,,""
"2024-05-01","'36179UZU9'","MBS","GNMA II MORTPASS 4% 09/49","30yr",,,,,"485488937.79",,,,,,""
"2024-05-01","'31418ECV0'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"482352605.73",,,,,,""
"2024-05-01","'3140X5KR3'","MBS","UMBS MORTPASS 2.5% 02/33","15yr",,,,,"482191450.62",,,,,,"Y"
"2024-05-01","'36179QL58'","MBS","GNMA II 3.5% 08/44","30yr",,,,,"479772831.76",,,,,,""
"2024-05-01","'36179SYS0'","MBS","GNMA II 3.5% 03/47","30yr",,,,,"479428595.49",,,,,,""
"2024-05-01","'3133AKB90'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"476134508.29",,,,,,""
"2024-05-01","'36179RBW8'","MBS","GNMA II MORTPASS 3% 04/45","30yr",,,,,"470954296.00",,,,,,""
"2024-05-01","'31418DZH8'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"466616409.35",,,,,,""
"2024-05-01","'3132CXFQ0'","MBS","UMBS MORTPASS 3% 01/35","15yr",,,,,"465849171.93",,,,,,"Y"
