"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-10-02","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"1512635448.46",,,,,,""
"2024-10-02","'3132AAYL2'","MBS","UMBS MORTPASS 4% 05/45","30yr",,,,,"1510972439.63",,,,,,""
"2024-10-02","'3138ETK21'","MBS","UMBS MORTPASS 4% 02/45","30yr",,,,,"1505700370.54",,,,,,"Y"
"2024-10-02","'36179XFG6'","MBS","GNMA II MORTPASS 4% 09/52","30yr",,,,,"1504915273.85",,,,,,""
"2024-10-02","'36179U4B5'","MBS","GNMA II MORTPASS 3% 10/49","30yr",,,,,"1502679291.20",,,,,,""
"2024-10-02","'3132AENC6'","MBS","UMBS MORTPASS 3% 01/33","15yr",,,,,"1500519090.85",,,,,,""
"2024-10-02","'3132AAYK4'","MBS","UMBS MORTPASS 4% 05/44","30yr",,,,,"1489001143.06",,,,,,""
"2024-10-02","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"1479085663.85",,,,,,""
"2024-10-02","'36179M5L0'","MBS","GNMA II MORTPASS 3% 03/43","30yr",,,,,"1460054561.49",,,,,,""
"2024-10-02","'3140XNJC9'","MBS","UMBS MORTPASS 3.5% 12/49","30yr",,,,,"1421481039.46",,,,,,"Y"
"2024-10-02","'3140XPYP8'","MBS","UMBS MORTPASS 1.5% 06/51","30yr",,,,,"1412256814.49",,,,,,"Y"
"2024-10-02","'3132E06S6'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"1396680072.05",,,,,,"Y"
"2024-10-02","'3622AADG6'","MBS","GNMA I 3.5% 10/43","30yr",,,,,"1395955714.93",,,,,,"Y"
"2024-10-02","'3138ETRD0'","MBS","UMBS MORTPASS 3% 10/44","30yr",,,,,"1369699171.78",,,,,,"Y"
"2024-10-02","'3140XPHZ5'","MBS","UMBS MORTPASS 3% 04/32","15yr",,,,,"1346906608.00",,,,,,"Y"
"2024-10-02","'36179VSF8'","MBS","GNMA II MORTPASS 2% 08/50","30yr",,,,,"1344643394.27",,,,,,""
"2024-10-02","'3132AAZS6'","MBS","UMBS MORTPASS 4% 12/44","30yr",,,,,"1340892294.09",,,,,,""
"2024-10-02","'36179MVR8'","MBS","GNMA II MORTPASS 3% 12/42","30yr",,,,,"1335277307.52",,,,,,""
"2024-10-02","'3140X5D91'","MBS","UMBS MORTPASS 4% 06/47","30yr",,,,,"1312071852.53",,,,,,"Y"
"2024-10-02","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"1306887061.11",,,,,,""
"2024-10-02","'3132CXCW0'","MBS","UMBS MORTPASS 2.5% 07/35","15yr",,,,,"1295951392.34",,,,,,"Y"
"2024-10-02","'31418EJF8'","MBS","UMBS MORTPASS 5% 09/52","30yr",,,,,"1290407297.54",,,,,,""
"2024-10-02","'36179VBF6'","MBS","GNMA II MORTPASS 3% 12/49","30yr",,,,,"1282653314.94",,,,,,""
"2024-10-02","'3140XQ6R3'","MBS","UMBS MORTPASS 2.5% 07/37","15yr",,,,,"1257201095.94",,,,,,"Y"
"2024-10-02","'3140XPQR3'","MBS","UMBS MORTPASS 2.5% 04/35","15yr",,,,,"1254669253.72",,,,,,"Y"
"2024-10-02","'3140XPH93'","MBS","UMBS MORTPASS 5.5% 05/40","30yr",,,,,"1248837504.41",,,,,,"Y"
"2024-10-02","'36179UXS6'","MBS","GNMA II MORTPASS 3% 08/49","30yr",,,,,"1248149465.56",,,,,,""
"2024-10-02","'3132CXKT8'","MBS","UMBS MORTPASS 3% 08/37","15yr",,,,,"1218256157.23",,,,,,"Y"
"2024-10-02","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"1178599383.69",,,,,,""
"2024-10-02","'36179VN30'","MBS","GNMA II MORTPASS 3% 06/50","30yr",,,,,"1170952655.84",,,,,,""
"2024-10-02","'36179WR34'","MBS","GNMA II MORTPASS 3% 11/51","30yr",,,,,"1169192773.71",,,,,,""
"2024-10-02","'36179WJS8'","MBS","GNMA II MORTPASS 3% 07/51","30yr",,,,,"1131439863.10",,,,,,""
"2024-10-02","'3140XPQS1'","MBS","UMBS MORTPASS 3% 02/33","15yr",,,,,"1128184936.01",,,,,,"Y"
"2024-10-02","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"1119170885.19",,,,,,""
"2024-10-02","'36179VDN7'","MBS","GNMA II MORTPASS 3% 01/50","30yr",,,,,"1113564814.43",,,,,,""
"2024-10-02","'31418DFQ0'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"1101223577.91",,,,,,""
"2024-10-02","'3132ACFT2'","MBS","UMBS MORTPASS 4% 08/46","30yr",,,,,"1098044164.72",,,,,,""
"2024-10-02","'36179MSW1'","MBS","GNMA II MORTPASS 3% 11/42","30yr",,,,,"1095383148.63",,,,,,""
"2024-10-02","'36179UZT2'","MBS","GNMA II 3.5% 09/49","30yr",,,,,"1076449512.38",,,,,,""
"2024-10-02","'3622AAD92'","MBS","GNMA I 4.5% 01/40","30yr",,,,,"1075096777.12",,,,,,"Y"
"2024-10-02","'36179VHR4'","MBS","GNMA II 2.5% 03/50","30yr",,,,,"1073710140.01",,,,,,""
"2024-10-02","'31418DGL0'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"1073219005.47",,,,,,""
"2024-10-02","'36179RLP2'","MBS","GNMA II 3.5% 08/45","30yr",,,,,"1053217160.72",,,,,,""
"2024-10-02","'36179VDM9'","MBS","GNMA II 2.5% 01/50","30yr",,,,,"1050397151.41",,,,,,""
"2024-10-02","'3140XQV61'","MBS","UMBS MORTPASS 3% 08/37","15yr",,,,,"1035414559.04",,,,,,"Y"
"2024-10-02","'36179NDQ8'","MBS","GNMA II MORTPASS 3% 05/43","30yr",,,,,"1024437818.52",,,,,,""
"2024-10-02","'3132D6BH2'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"1023508135.69",,,,,,""
"2024-10-02","'36179WQB7'","MBS","GNMA II MORTPASS 3% 10/51","30yr",,,,,"1014226039.68",,,,,,""
"2024-10-02","'31418EBD1'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"1012363017.14",,,,,,""
"2024-10-02","'3132D6BM1'","MBS","UMBS MORTPASS 1.5% 03/37","15yr",,,,,"1008946190.10",,,,,,""
"2024-10-02","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"1002412807.91",,,,,,""
"2024-10-02","'3132CXMC3'","MBS","UMBS MORTPASS 3% 02/32","15yr",,,,,"973086173.99",,,,,,"Y"
"2024-10-02","'36179NBA5'","MBS","GNMA II MORTPASS 3% 04/43","30yr",,,,,"968531943.11",,,,,,""
"2024-10-02","'3132AET63'","MBS","UMBS MORTPASS 4% 02/47","30yr",,,,,"965677563.94",,,,,,""
"2024-10-02","'36179UZS4'","MBS","GNMA II MORTPASS 3% 09/49","30yr",,,,,"943403760.08",,,,,,""
"2024-10-02","'3140XM6C5'","MBS","UMBS MORTPASS 2% 02/32","15yr",,,,,"942011466.31",,,,,,"Y"
"2024-10-02","'3132AETN6'","MBS","UMBS MORTPASS 2.5% 05/31","15yr",,,,,"936364010.09",,,,,,""
"2024-10-02","'36179SNU7'","MBS","GNMA II MORTPASS 3% 10/46","30yr",,,,,"924805890.85",,,,,,""
"2024-10-02","'36179U4C3'","MBS","GNMA II 3.5% 10/49","30yr",,,,,"916022401.57",,,,,,""
"2024-10-02","'3138ETP59'","MBS","UMBS MORTPASS 4% 03/45","30yr",,,,,"913307647.57",,,,,,"Y"
"2024-10-02","'3132E06P2'","MBS","UMBS MORTPASS 3.5% 12/49","30yr",,,,,"904309767.50",,,,,,"Y"
"2024-10-02","'3132CXMD1'","MBS","UMBS MORTPASS 3% 09/32","15yr",,,,,"900578667.96",,,,,,"Y"
"2024-10-02","'36179XDF0'","MBS","GNMA II MORTPASS 5% 08/52","30yr",,,,,"897262998.42",,,,,,""
"2024-10-02","'3132E0V66'","MBS","UMBS MORTPASS 4% 04/50","30yr",,,,,"888659765.47",,,,,,"Y"
"2024-10-02","'31418DQF2'","MBS","UMBS MORTPASS 2.5% 06/35","15yr",,,,,"872908361.45",,,,,,""
"2024-10-02","'36179RF87'","MBS","GNMA II MORTPASS 3% 06/45","30yr",,,,,"871127376.87",,,,,,""
"2024-10-02","'3140XQL62'","MBS","UMBS MORTPASS 1.5% 10/35","15yr",,,,,"870556996.44",,,,,,"Y"
"2024-10-02","'36179UXT4'","MBS","GNMA II 3.5% 08/49","30yr",,,,,"868862672.04",,,,,,""
"2024-10-02","'3132AERG3'","MBS","UMBS MORTPASS 3% 11/31","15yr",,,,,"862363760.63",,,,,,""
"2024-10-02","'36179VFN5'","MBS","GNMA II 2.5% 02/50","30yr",,,,,"853324606.52",,,,,,""
"2024-10-02","'36179XFH4'","MBS","GNMA II 4.5% 09/52","30yr",,,,,"852985968.43",,,,,,""
"2024-10-02","'36179VBE9'","MBS","GNMA II 2.5% 12/49","30yr",,,,,"847571878.74",,,,,,""
"2024-10-02","'36179U6U1'","MBS","GNMA II MORTPASS 3% 11/49","30yr",,,,,"845373175.46",,,,,,""
"2024-10-02","'36179XDE3'","MBS","GNMA II 4.5% 08/52","30yr",,,,,"841286725.45",,,,,,""
"2024-10-02","'36179RNW5'","MBS","GNMA II 3.5% 09/45","30yr",,,,,"828795083.62",,,,,,""
"2024-10-02","'3140X5R88'","MBS","UMBS MORTPASS 3% 01/48","30yr",,,,,"828304263.15",,,,,,"Y"
"2024-10-02","'36179SLS4'","MBS","GNMA II 3.5% 09/46","30yr",,,,,"823735229.02",,,,,,""
"2024-10-02","'36179MAX8'","MBS","GNMA II 3.5% 04/42","30yr",,,,,"819134394.13",,,,,,""
"2024-10-02","'36179S5L7'","MBS","GNMA II 3.5% 05/47","30yr",,,,,"813657781.00",,,,,,""
"2024-10-02","'36179U6V9'","MBS","GNMA II 3.5% 11/49","30yr",,,,,"808223282.83",,,,,,""
"2024-10-02","'31418ECC2'","MBS","UMBS MORTPASS 1.5% 03/37","15yr",,,,,"793733773.51",,,,,,""
"2024-10-02","'36179RBX6'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"790402442.07",,,,,,""
"2024-10-02","'36179WZB7'","MBS","GNMA II 3.5% 03/52","30yr",,,,,"788165543.95",,,,,,""
"2024-10-02","'36179SGL5'","MBS","GNMA II 3.5% 07/46","30yr",,,,,"785907468.35",,,,,,""
"2024-10-02","'36179NLD8'","MBS","GNMA II 3.5% 08/43","30yr",,,,,"784387032.52",,,,,,""
"2024-10-02","'36179RJE0'","MBS","GNMA II 3.5% 07/45","30yr",,,,,"783104469.76",,,,,,""
"2024-10-02","'36179RXD6'","MBS","GNMA II 3.5% 01/46","30yr",,,,,"782523205.41",,,,,,""
"2024-10-02","'3132CXJL7'","MBS","UMBS MORTPASS 3.5% 10/37","15yr",,,,,"781533322.76",,,,,,"Y"
"2024-10-02","'36179TEZ4'","MBS","GNMA II 3.5% 08/47","30yr",,,,,"779716608.27",,,,,,""
"2024-10-02","'36179NH92'","MBS","GNMA II MORTPASS 3% 07/43","30yr",,,,,"777109542.09",,,,,,""
"2024-10-02","'3132DSYY2'","MBS","UMBS MORTPASS 3% 12/48","30yr",,,,,"771141362.59",,,,,,"Y"
"2024-10-02","'3140XNJE5'","MBS","UMBS MORTPASS 4.5% 06/49","30yr",,,,,"764477416.05",,,,,,"Y"
"2024-10-02","'36179SUU9'","MBS","GNMA II MORTPASS 3% 01/47","30yr",,,,,"764454085.66",,,,,,""
"2024-10-02","'36179Q6P1'","MBS","GNMA II 3.5% 03/45","30yr",,,,,"759796105.16",,,,,,""
"2024-10-02","'36179TAK1'","MBS","GNMA II 3.5% 06/47","30yr",,,,,"756159661.45",,,,,,""
"2024-10-02","'3132CXCV2'","MBS","UMBS MORTPASS 2% 06/37","15yr",,,,,"755799382.85",,,,,,"Y"
"2024-10-02","'36179RZT9'","MBS","GNMA II 3.5% 02/46","30yr",,,,,"755321987.00",,,,,,""
"2024-10-02","'36179SNV5'","MBS","GNMA II 3.5% 10/46","30yr",,,,,"745012869.56",,,,,,""
"2024-10-02","'36179MQN3'","MBS","GNMA II MORTPASS 3% 10/42","30yr",,,,,"744727539.77",,,,,,""
"2024-10-02","'36179QT43'","MBS","GNMA II 3.5% 11/44","30yr",,,,,"736422270.31",,,,,,""
"2024-10-02","'3140X5JR5'","MBS","UMBS MORTPASS 3.5% 03/44","30yr",,,,,"726586139.05",,,,,,"Y"
"2024-10-02","'3138ETUY0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"711450261.20",,,,,,"Y"
"2024-10-02","'36179RJD2'","MBS","GNMA II MORTPASS 3% 07/45","30yr",,,,,"700643073.02",,,,,,""
"2024-10-02","'36179MCZ1'","MBS","GNMA II 3.5% 05/42","30yr",,,,,"699653814.27",,,,,,""
"2024-10-02","'36179S2P1'","MBS","GNMA II 3.5% 04/47","30yr",,,,,"697952764.07",,,,,,""
"2024-10-02","'3140XN6W9'","MBS","UMBS MORTPASS 4.5% 02/50","30yr",,,,,"692654506.60",,,,,,"Y"
"2024-10-02","'36179RF95'","MBS","GNMA II 3.5% 06/45","30yr",,,,,"691673219.46",,,,,,""
"2024-10-02","'36179XBS4'","MBS","GNMA II 3.5% 07/52","30yr",,,,,"690059247.60",,,,,,""
"2024-10-02","'36179RD71'","MBS","GNMA II 3.5% 05/45","30yr",,,,,"682409043.85",,,,,,""
"2024-10-02","'3140XQCT2'","MBS","UMBS MORTPASS 2.5% 03/52","30yr",,,,,"681470004.13",,,,,,"Y"
"2024-10-02","'3140XPZA0'","MBS","UMBS MORTPASS 2% 06/37","15yr",,,,,"673737429.12",,,,,,"Y"
"2024-10-02","'36179U4A7'","MBS","GNMA II 2.5% 10/49","30yr",,,,,"671985019.93",,,,,,""
"2024-10-02","'3140X5JQ7'","MBS","UMBS MORTPASS 3% 09/43","30yr",,,,,"651657458.30",,,,,,"Y"
"2024-10-02","'36179QYS4'","MBS","GNMA II 3.5% 01/45","30yr",,,,,"648428799.20",,,,,,""
"2024-10-02","'3140XQCN5'","MBS","UMBS MORTPASS 3.5% 10/37","15yr",,,,,"646295877.82",,,,,,"Y"
"2024-10-02","'36179SQW0'","MBS","GNMA II 3.5% 11/46","30yr",,,,,"634838239.46",,,,,,""
"2024-10-02","'36179SQV2'","MBS","GNMA II MORTPASS 3% 11/46","30yr",,,,,"631358627.41",,,,,,""
"2024-10-02","'31418DQ54'","MBS","UMBS MORTPASS 2.5% 07/35","15yr",,,,,"629658044.40",,,,,,""
"2024-10-02","'3622AADF8'","MBS","GNMA I MORTPASS 5% 04/40","30yr",,,,,"628883672.95",,,,,,"Y"
"2024-10-02","'31418DHL9'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"619819802.31",,,,,,""
"2024-10-02","'36179QRY9'","MBS","GNMA II 3.5% 10/44","30yr",,,,,"618885694.79",,,,,,""
"2024-10-02","'36179UXU1'","MBS","GNMA II MORTPASS 4% 08/49","30yr",,,,,"615873558.63",,,,,,""
"2024-10-02","'3132DWBS1'","MBS","UMBS MORTPASS 1.5% 06/51","30yr",,,,,"615146163.93",,,,,,""
"2024-10-02","'3132AAZX5'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"612660097.83",,,,,,""
"2024-10-02","'36179NJA7'","MBS","GNMA II 3.5% 07/43","30yr",,,,,"603446974.52",,,,,,""
"2024-10-02","'3140XPH77'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"603175535.76",,,,,,"Y"
"2024-10-02","'3132CXA69'","MBS","UMBS MORTPASS 2.5% 04/35","15yr",,,,,"600887326.70",,,,,,"Y"
"2024-10-02","'3133AQXR3'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"593410437.74",,,,,,""
"2024-10-02","'31418EDC1'","MBS","UMBS MORTPASS 2.5% 05/52","30yr",,,,,"583703096.49",,,,,,""
"2024-10-02","'36179UV90'","MBS","GNMA II MORTPASS 4% 07/49","30yr",,,,,"567276462.69",,,,,,""
"2024-10-02","'36179QBG5'","MBS","GNMA II MORTPASS 4% 04/44","30yr",,,,,"565013671.35",,,,,,""
"2024-10-02","'36179QWE7'","MBS","GNMA II 3.5% 12/44","30yr",,,,,"563341710.31",,,,,,""
"2024-10-02","'3132D6BX7'","MBS","UMBS MORTPASS 2.5% 05/37","15yr",,,,,"561692765.01",,,,,,""
"2024-10-02","'3132E0V74'","MBS","UMBS MORTPASS 4.5% 02/49","30yr",,,,,"559581636.95",,,,,,"Y"
"2024-10-02","'36179SUV7'","MBS","GNMA II 3.5% 01/47","30yr",,,,,"557486291.21",,,,,,""
"2024-10-02","'36179XFJ0'","MBS","GNMA II MORTPASS 5% 09/52","30yr",,,,,"550785222.12",,,,,,""
"2024-10-02","'3132DV6R1'","MBS","UMBS MORTPASS 2% 06/50","30yr",,,,,"538500159.36",,,,,,""
"2024-10-02","'3140XN6T6'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"534205530.48",,,,,,"Y"
"2024-10-02","'36179SJT5'","MBS","GNMA II 3.5% 08/46","30yr",,,,,"533557010.98",,,,,,""
"2024-10-02","'36179Q6N6'","MBS","GNMA II MORTPASS 3% 03/45","30yr",,,,,"532990719.09",,,,,,""
"2024-10-02","'36179U6T4'","MBS","GNMA II 2.5% 11/49","30yr",,,,,"531107953.63",,,,,,""
"2024-10-02","'3132DSTG7'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"530764508.32",,,,,,"Y"
"2024-10-02","'3138EGPC2'","MBS","UMBS MORTPASS 5% 04/40","30yr",,,,,"530419974.51",,,,,,"Y"
"2024-10-02","'3138ETRL2'","MBS","UMBS MORTPASS 3% 07/29","15yr",,,,,"529701223.15",,,,,,"Y"
"2024-10-02","'31418EHP8'","MBS","UMBS MORTPASS 5% 08/52","30yr",,,,,"525413885.19",,,,,,""
"2024-10-02","'36179RQ28'","MBS","GNMA II 3.5% 10/45","30yr",,,,,"525307758.56",,,,,,""
"2024-10-02","'3140XQL96'","MBS","UMBS MORTPASS 3% 01/35","15yr",,,,,"523534697.92",,,,,,"Y"
"2024-10-02","'3132AAZU1'","MBS","UMBS MORTPASS 4% 03/45","30yr",,,,,"519669740.62",,,,,,""
"2024-10-02","'3140XN7M0'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"511005970.31",,,,,,"Y"
"2024-10-02","'36179QPG0'","MBS","GNMA II 3.5% 09/44","30yr",,,,,"510266680.47",,,,,,""
"2024-10-02","'3132CXMB5'","MBS","UMBS MORTPASS 3.5% 07/37","15yr",,,,,"510126216.44",,,,,,"Y"
"2024-10-02","'36179RLN7'","MBS","GNMA II MORTPASS 3% 08/45","30yr",,,,,"505431919.95",,,,,,""
"2024-10-02","'3140XPJC4'","MBS","UMBS MORTPASS 3% 09/40","Other",,,,,"502099761.78",,,,,,"Y"
"2024-10-02","'31418DN73'","MBS","UMBS MORTPASS 2.5% 05/35","15yr",,,,,"493028932.52",,,,,,""
"2024-10-02","'36179N2K3'","MBS","GNMA II MORTPASS 4% 02/44","30yr",,,,,"490682965.13",,,,,,""
"2024-10-02","'3138EGF33'","MBS","UMBS MORTPASS 5% 06/40","30yr",,,,,"489650558.84",,,,,,"Y"
"2024-10-02","'36179UV74'","MBS","GNMA II MORTPASS 3% 07/49","30yr",,,,,"484070586.79",,,,,,""
"2024-10-02","'36179WLQ9'","MBS","GNMA II MORTPASS 3% 08/51","30yr",,,,,"480595286.78",,,,,,""
"2024-10-02","'3132CXJJ2'","MBS","UMBS MORTPASS 2.5% 12/33","15yr",,,,,"476790345.41",,,,,,"Y"
"2024-10-02","'36179SEH6'","MBS","GNMA II 3.5% 06/46","30yr",,,,,"476494034.39",,,,,,""
"2024-10-02","'36179WG44'","MBS","GNMA II MORTPASS 3% 06/51","30yr",,,,,"473827250.79",,,,,,""
"2024-10-02","'36179NTE8'","MBS","GNMA II MORTPASS 4% 11/43","30yr",,,,,"470143923.53",,,,,,""
"2024-10-02","'36179NQ43'","MBS","GNMA II 3.5% 10/43","30yr",,,,,"466865539.55",,,,,,""
"2024-10-02","'36179RD63'","MBS","GNMA II MORTPASS 3% 05/45","30yr",,,,,"466434583.94",,,,,,""
"2024-10-02","'36179NVN5'","MBS","GNMA II 3.5% 12/43","30yr",,,,,"466329466.15",,,,,,""
"2024-10-02","'36179SB89'","MBS","GNMA II 3.5% 05/46","30yr",,,,,"464221668.48",,,,,,""
"2024-10-02","'3140XQV53'","MBS","UMBS MORTPASS 2.5% 11/34","15yr",,,,,"461608015.75",,,,,,"Y"
"2024-10-02","'36179UZU9'","MBS","GNMA II MORTPASS 4% 09/49","30yr",,,,,"461337414.17",,,,,,""
"2024-10-02","'36179SYS0'","MBS","GNMA II 3.5% 03/47","30yr",,,,,"460077392.04",,,,,,""
"2024-10-02","'31418ECV0'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"457875968.87",,,,,,""
"2024-10-02","'36179QL58'","MBS","GNMA II 3.5% 08/44","30yr",,,,,"456619959.63",,,,,,""
"2024-10-02","'36179RBW8'","MBS","GNMA II MORTPASS 3% 04/45","30yr",,,,,"449450095.05",,,,,,""
"2024-10-02","'3140XPJB6'","MBS","UMBS MORTPASS 2% 03/32","Other",,,,,"447701750.03",,,,,,"Y"
"2024-10-02","'3140X5DZ3'","MBS","UMBS MORTPASS 3% 09/43","30yr",,,,,"445437599.71",,,,,,"Y"
"2024-10-02","'36179UV82'","MBS","GNMA II 3.5% 07/49","30yr",,,,,"436535657.10",,,,,,""
"2024-10-02","'3132CXFQ0'","MBS","UMBS MORTPASS 3% 01/35","15yr",,,,,"433747255.64",,,,,,"Y"
"2024-10-02","'36179NNB0'","MBS","GNMA II MORTPASS 4% 09/43","30yr",,,,,"431672203.03",,,,,,""
"2024-10-02","'36179QJS1'","MBS","GNMA II 3.5% 07/44","30yr",,,,,"430079936.90",,,,,,""
"2024-10-02","'3622AADE1'","MBS","GNMA I MORTPASS 4% 10/41","30yr",,,,,"428547483.82",,,,,,"Y"
"2024-10-02","'3138EGWB6'","MBS","UMBS MORTPASS 5% 07/40","30yr",,,,,"427689589.29",,,,,,"Y"
"2024-10-02","'3132CXFS6'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"427203663.13",,,,,,"Y"
"2024-10-02","'36202F4Q6'","MBS","GNMA II 3.5% 03/42","30yr",,,,,"423017416.33",,,,,,""
"2024-10-02","'36179VQR4'","MBS","GNMA II MORTPASS 2% 07/50","30yr",,,,,"419552947.37",,,,,,""
"2024-10-02","'3140XQCR6'","MBS","UMBS MORTPASS 2.5% 01/51","30yr",,,,,"413800079.35",,,,,,"Y"
"2024-10-02","'3132E06T4'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"412173196.87",,,,,,"Y"
"2024-10-02","'3140XN6U3'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"406241715.79",,,,,,"Y"
"2024-10-02","'36179NX52'","MBS","GNMA II 3.5% 01/44","30yr",,,,,"405094888.91",,,,,,""
"2024-10-02","'3140XPAF6'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"404565960.51",,,,,,"Y"
"2024-10-02","'36179WDS4'","MBS","GNMA II MORTPASS 3% 04/51","30yr",,,,,"401805157.32",,,,,,""
"2024-10-02","'36179NQ50'","MBS","GNMA II MORTPASS 4% 10/43","30yr",,,,,"397125617.71",,,,,,""
"2024-10-02","'3132CXD41'","MBS","UMBS MORTPASS 2% 07/30","15yr",,,,,"396625779.39",,,,,,"Y"
"2024-10-02","'36179QDZ1'","MBS","GNMA II MORTPASS 4% 05/44","30yr",,,,,"396058535.37",,,,,,""
"2024-10-02","'36179R4E6'","MBS","GNMA II 3.5% 03/46","30yr",,,,,"395057098.95",,,,,,""
"2024-10-02","'36179WTZ1'","MBS","GNMA II MORTPASS 3% 12/51","30yr",,,,,"394697477.36",,,,,,""
"2024-10-02","'36179MNG1'","MBS","GNMA II MORTPASS 3% 09/42","30yr",,,,,"392378898.44",,,,,,""
"2024-10-02","'3140XQVN4'","MBS","UMBS MORTPASS 3.5% 02/40","Other",,,,,"388146111.28",,,,,,"Y"
"2024-10-02","'3140XQCG0'","MBS","UMBS MORTPASS 4.5% 07/48","30yr",,,,,"387135203.89",,,,,,"Y"
"2024-10-02","'31418ECT5'","MBS","UMBS MORTPASS 1.5% 04/37","15yr",,,,,"383693753.64",,,,,,""
"2024-10-02","'3138ETUZ7'","MBS","UMBS MORTPASS 3% 12/28","15yr",,,,,"383078740.04",,,,,,"Y"
"2024-10-02","'31418DES7'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"382251749.73",,,,,,""
"2024-10-02","'36179QGC9'","MBS","GNMA II 3.5% 06/44","30yr",,,,,"380595087.14",,,,,,""
"2024-10-02","'3140KYDL5'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"378918293.09",,,,,,""
"2024-10-02","'36179N5W4'","MBS","GNMA II MORTPASS 4% 03/44","30yr",,,,,"378288277.68",,,,,,""
"2024-10-02","'3140XMCH7'","MBS","UMBS MORTPASS 3.5% 10/46","30yr",,,,,"377104634.31",,,,,,"Y"
"2024-10-02","'36179SWX1'","MBS","GNMA II 3.5% 02/47","30yr",,,,,"369159310.15",,,,,,""
"2024-10-02","'3140XQCQ8'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"368789590.65",,,,,,"Y"
"2024-10-02","'36179RS91'","MBS","GNMA II 3.5% 11/45","30yr",,,,,"365962640.57",,,,,,""
"2024-10-02","'3132D9QF4'","MBS","UMBS MORTPASS 3% 06/40","Other",,,,,"363747368.99",,,,,,"Y"
"2024-10-02","'3132DWFF5'","MBS","UMBS MORTPASS 4.5% 11/52","30yr",,,,,"361106202.71",,,,,,""
"2024-10-02","'3132CXME9'","MBS","UMBS MORTPASS 3% 03/32","15yr",,,,,"357405079.39",,,,,,"Y"
"2024-10-02","'36179RVB2'","MBS","GNMA II 3.5% 12/45","30yr",,,,,"355315377.97",,,,,,""
"2024-10-02","'36179QDY4'","MBS","GNMA II 3.5% 05/44","30yr",,,,,"355191934.51",,,,,,""
"2024-10-02","'36179NF78'","MBS","GNMA II 3.5% 06/43","30yr",,,,,"349737180.90",,,,,,""
"2024-10-02","'3132E0JM5'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"348280360.89",,,,,,"Y"
"2024-10-02","'3133KMGP4'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"347077893.34",,,,,,""
"2024-10-02","'3140XMVF0'","MBS","UMBS MORTPASS 2% 04/35","15yr",,,,,"346875555.77",,,,,,"Y"
"2024-10-02","'3132CXLH3'","MBS","UMBS MORTPASS 4% 10/37","15yr",,,,,"346571293.03",,,,,,"Y"
"2024-10-02","'3133ASM91'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"344760752.54",,,,,,""
"2024-10-02","'36179Q3J8'","MBS","GNMA II 3.5% 02/45","30yr",,,,,"344198693.00",,,,,,""
"2024-10-02","'36179NDR6'","MBS","GNMA II 3.5% 05/43","30yr",,,,,"343924042.05",,,,,,""
"2024-10-02","'3133ARQH1'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"338610844.45",,,,,,""
"2024-10-02","'36179RNV7'","MBS","GNMA II MORTPASS 3% 09/45","30yr",,,,,"337950247.31",,,,,,""
"2024-10-02","'36179NNA2'","MBS","GNMA II 3.5% 09/43","30yr",,,,,"335421473.88",,,,,,""
